filename,cluster,shape_category
41231.png,16,9
35655.png,12,19
72240.png,8,16
48335.png,1,22
3237.png,8,21
29722.png,8,22
46747.png,8,27
20791.png,8,4
42928.png,2,18
11598.png,19,11
25125.png,15,22
30243.png,8,17
29371.png,0,27
23709.png,6,15
22459.png,8,15
33997.png,0,12
8824.png,6,1
65563.png,19,18
66678.png,17,17
58949.png,8,9
91.png,18,23
63870.png,0,6
15124.png,10,15
48125.png,8,17
23182.png,0,7
22929.png,8,21
44643.png,18,23
20169.png,8,18
30850.png,13,2
40489.png,3,27
68336.png,10,23
74746.png,3,7
48767.png,6,1
48878.png,8,10
78369.png,8,26
45684.png,11,16
79656.png,18,10
27780.png,8,12
54176.png,8,16
9322.png,19,9
19849.png,8,2
24346.png,8,16
24779.png,11,26
31759.png,8,11
56622.png,5,25
53635.png,3,21
72431.png,11,24
69814.png,8,20
32623.png,1,20
29989.png,8,1
25835.png,8,6
5064.png,3,11
28995.png,13,13
45967.png,1,22
11273.png,18,11
72051.png,1,20
21531.png,8,14
4609.png,8,19
45587.png,14,26
6576.png,2,13
47583.png,8,12
28395.png,1,5
55261.png,13,21
6040.png,1,20
39857.png,4,22
74913.png,8,5
12602.png,19,5
44147.png,11,15
50568.png,19,24
68684.png,8,16
46282.png,3,19
55343.png,8,7
57387.png,19,10
67154.png,8,7
1602.png,15,7
426.png,0,4
52164.png,7,1
30863.png,2,0
6731.png,3,26
5524.png,8,16
73136.png,3,27
15758.png,8,19
6284.png,19,25
26071.png,8,28
72764.png,19,7
4632.png,8,1
64926.png,9,23
71011.png,8,1
63067.png,8,3
64703.png,18,11
44544.png,1,22
46463.png,6,9
19681.png,8,9
19640.png,8,4
44554.png,5,20
57498.png,8,13
43820.png,12,11
5009.png,8,10
11652.png,18,10
77986.png,3,15
63573.png,5,12
49159.png,2,14
58899.png,4,7
57180.png,2,27
34932.png,8,27
467.png,2,15
13350.png,3,1
71166.png,1,20
46837.png,8,14
78555.png,8,17
39110.png,1,22
7397.png,11,17
37237.png,2,5
58038.png,8,18
2533.png,8,18
21201.png,5,12
13817.png,8,8
78087.png,2,17
16465.png,8,8
67254.png,9,11
45212.png,8,12
69174.png,8,4
56228.png,19,20
11683.png,8,8
52956.png,8,11
79583.png,8,18
17647.png,8,23
5536.png,19,20
70569.png,8,2
27257.png,13,22
64207.png,2,18
28945.png,8,16
73017.png,8,11
41327.png,1,28
56280.png,8,5
48623.png,3,5
69916.png,8,18
21463.png,3,16
72407.png,3,12
53532.png,8,5
19733.png,8,15
4269.png,2,17
47031.png,8,10
36592.png,3,16
54681.png,3,22
56346.png,8,1
43344.png,2,13
53535.png,2,18
75613.png,9,4
4433.png,8,4
5417.png,11,2
70493.png,8,5
29926.png,1,10
5675.png,19,24
75923.png,2,17
33395.png,1,22
12277.png,7,22
22658.png,2,27
45390.png,8,10
45284.png,13,20
29410.png,8,4
56973.png,8,10
26886.png,1,20
49365.png,2,13
9585.png,16,27
42379.png,8,16
25759.png,8,18
1550.png,8,22
3424.png,8,1
51778.png,8,29
6723.png,3,3
46605.png,8,22
14541.png,8,26
13247.png,8,4
40754.png,11,21
70467.png,8,16
27600.png,8,12
70379.png,18,20
55069.png,1,22
55679.png,8,10
52006.png,8,13
55142.png,7,22
41664.png,8,10
74115.png,0,2
69505.png,8,9
49358.png,1,20
60365.png,8,3
8690.png,0,2
6150.png,8,6
16256.png,4,15
26977.png,8,6
22969.png,11,16
61156.png,9,27
19746.png,19,14
14031.png,8,1
44879.png,8,4
64702.png,18,23
13083.png,3,3
63888.png,8,16
68329.png,19,18
45919.png,19,29
66453.png,18,6
68340.png,8,5
54318.png,8,25
69615.png,0,15
64963.png,8,2
47694.png,15,4
24236.png,8,10
770.png,5,11
72600.png,8,13
76211.png,8,14
22395.png,8,2
27056.png,15,0
32357.png,8,7
33382.png,0,14
17840.png,2,18
45652.png,8,6
59516.png,8,24
21133.png,2,16
1842.png,18,29
68130.png,8,17
56628.png,1,7
41017.png,8,29
16949.png,8,5
26246.png,8,4
26234.png,8,25
551.png,8,8
59789.png,8,18
68206.png,13,17
68423.png,8,7
52303.png,8,2
61553.png,8,5
57426.png,8,12
55522.png,2,18
40733.png,18,3
19330.png,3,5
80128.png,3,7
50383.png,10,29
13556.png,8,5
42452.png,3,26
71821.png,2,17
36543.png,9,5
73725.png,2,18
49572.png,8,7
37667.png,8,4
25257.png,19,20
14974.png,2,28
58158.png,8,7
3932.png,17,21
16893.png,11,15
39435.png,18,10
21675.png,3,26
43651.png,7,15
17173.png,8,29
19957.png,8,10
10619.png,0,0
17183.png,8,26
22136.png,8,1
71728.png,19,8
10115.png,13,24
42352.png,9,16
14826.png,7,5
24988.png,1,22
12548.png,3,26
26984.png,8,5
45636.png,18,23
14696.png,8,4
48911.png,8,16
48072.png,3,29
42952.png,4,10
60981.png,8,15
67803.png,16,11
1854.png,8,12
25938.png,4,7
58247.png,8,7
52826.png,15,23
64503.png,17,5
66304.png,0,2
51488.png,0,8
79912.png,8,22
1383.png,1,22
5277.png,1,20
26758.png,8,10
28778.png,8,25
45903.png,6,21
73430.png,0,15
3202.png,2,5
65174.png,0,16
46063.png,15,19
8519.png,15,2
11913.png,3,5
26103.png,8,26
37989.png,0,24
43904.png,18,5
65456.png,6,9
4699.png,16,0
12784.png,2,13
69839.png,19,18
73054.png,0,6
48981.png,8,11
39483.png,8,5
56449.png,2,18
38193.png,2,6
70878.png,8,26
27748.png,8,6
20559.png,8,1
19598.png,15,1
49022.png,5,4
7799.png,18,0
46595.png,8,5
4333.png,1,20
66369.png,0,4
68232.png,3,22
74236.png,11,9
47919.png,8,14
49103.png,19,4
38544.png,8,7
12980.png,4,10
44338.png,3,5
56011.png,17,18
72679.png,4,15
15022.png,8,12
43557.png,8,3
46355.png,3,22
78103.png,8,14
74618.png,9,19
23745.png,8,12
14673.png,8,23
65065.png,8,15
10487.png,4,26
32174.png,18,1
27888.png,15,29
77995.png,5,28
75424.png,6,1
1440.png,8,9
73133.png,1,5
59954.png,8,9
9945.png,11,17
46258.png,8,15
5389.png,15,1
60718.png,8,26
2359.png,3,26
23900.png,19,12
34162.png,3,7
59966.png,1,7
50736.png,8,24
71618.png,19,12
32971.png,4,27
16998.png,1,22
5768.png,1,28
52622.png,8,21
16610.png,15,22
33980.png,9,4
10894.png,15,17
16560.png,0,2
5924.png,8,25
11887.png,9,28
34269.png,8,28
50018.png,15,18
79293.png,13,23
69822.png,5,19
77268.png,4,2
64992.png,0,7
45469.png,19,24
12613.png,19,12
70366.png,8,4
23966.png,8,26
75939.png,8,6
40041.png,8,12
48571.png,15,5
2398.png,19,3
47070.png,8,14
61970.png,0,15
69912.png,2,6
25449.png,1,22
74445.png,18,6
23755.png,8,5
26095.png,8,27
54083.png,8,8
30232.png,8,23
41710.png,8,3
33178.png,3,7
4664.png,6,12
4691.png,7,22
67888.png,19,29
9366.png,1,22
53949.png,17,21
24561.png,8,3
21866.png,7,1
454.png,8,16
74920.png,18,9
51221.png,19,20
64997.png,0,15
64257.png,15,9
41524.png,1,5
23828.png,6,9
39529.png,8,6
79856.png,19,24
26678.png,14,9
50583.png,19,29
20255.png,18,23
17735.png,1,22
62375.png,8,22
49320.png,8,8
65126.png,0,5
31254.png,18,11
56107.png,14,4
61468.png,16,9
76381.png,8,8
36792.png,8,14
36065.png,8,17
52269.png,8,25
75394.png,14,7
10356.png,3,22
2030.png,8,9
13541.png,8,27
74454.png,8,17
3492.png,8,3
18389.png,14,7
49038.png,8,10
61564.png,18,16
55163.png,9,16
35309.png,8,21
54138.png,8,16
13044.png,3,3
74444.png,8,19
6305.png,3,27
66397.png,8,13
39883.png,4,19
64995.png,1,20
35056.png,5,24
56740.png,2,18
35394.png,16,11
68845.png,10,4
3591.png,8,16
14446.png,8,12
67741.png,18,6
29798.png,18,12
7800.png,19,25
16486.png,3,3
66068.png,8,7
9552.png,8,2
1301.png,8,11
45591.png,6,26
69533.png,19,28
18257.png,8,25
59683.png,5,12
10851.png,8,21
37739.png,19,20
7522.png,11,9
25864.png,8,9
40199.png,8,16
35855.png,19,28
22543.png,8,14
8561.png,19,20
59331.png,6,1
78676.png,8,22
8971.png,18,0
7447.png,8,29
66965.png,8,19
43215.png,2,6
56741.png,8,1
46058.png,8,23
67351.png,19,18
40728.png,5,4
35609.png,19,5
77595.png,8,11
44460.png,19,24
15225.png,8,24
31084.png,8,4
54419.png,8,17
34084.png,3,26
71760.png,8,16
53665.png,5,28
61621.png,8,26
58301.png,1,16
49913.png,9,4
48749.png,15,0
14703.png,6,26
45956.png,9,7
63418.png,14,9
72493.png,8,5
61950.png,2,13
28911.png,1,20
76880.png,13,20
59154.png,8,2
39488.png,8,13
8363.png,0,2
3649.png,8,10
56544.png,2,27
18100.png,1,20
22420.png,18,6
26278.png,19,22
77949.png,8,26
14214.png,8,29
52602.png,8,2
36062.png,0,7
27117.png,3,15
22050.png,2,18
35845.png,8,25
9109.png,6,24
52316.png,8,10
31677.png,8,6
9160.png,16,8
21103.png,5,15
18211.png,15,16
56073.png,8,14
74852.png,8,25
64023.png,0,15
43548.png,5,7
26596.png,3,6
49987.png,8,25
58234.png,8,19
38279.png,18,0
67296.png,8,20
45541.png,4,5
4715.png,8,14
16902.png,15,18
71261.png,8,5
13715.png,19,20
12673.png,8,3
26762.png,1,20
61436.png,1,18
31587.png,3,17
72552.png,19,8
6347.png,8,14
77126.png,2,17
15321.png,8,28
49993.png,7,1
10493.png,8,3
60103.png,8,18
70090.png,10,27
65064.png,0,6
75093.png,12,19
11982.png,8,9
40247.png,8,20
71399.png,0,4
78913.png,13,28
42617.png,8,28
5708.png,8,2
57201.png,8,29
7843.png,17,21
4025.png,3,7
64371.png,4,17
42490.png,8,27
49206.png,8,20
61498.png,8,11
19961.png,8,2
61758.png,8,18
13368.png,8,5
12832.png,8,26
37100.png,17,17
36105.png,2,13
58722.png,8,22
35477.png,2,18
50416.png,8,3
72322.png,12,17
44247.png,13,27
33896.png,9,26
33054.png,0,6
11555.png,8,15
42207.png,8,7
67325.png,8,7
2861.png,12,17
33182.png,8,10
38638.png,7,1
52331.png,1,20
46130.png,13,5
868.png,8,5
4600.png,18,10
65562.png,3,15
4184.png,2,17
79942.png,8,15
56138.png,8,13
51335.png,19,8
17932.png,8,26
35708.png,8,2
72846.png,8,27
37436.png,8,27
68139.png,11,4
32976.png,8,10
44801.png,17,21
73211.png,2,17
74638.png,8,2
4902.png,8,16
71895.png,6,21
61609.png,8,3
53820.png,3,22
77249.png,8,16
58275.png,8,5
57758.png,8,5
63231.png,19,23
600.png,0,14
60312.png,8,11
51131.png,5,26
49200.png,8,11
69432.png,0,2
25243.png,2,10
13628.png,19,5
29896.png,2,18
1779.png,2,5
76799.png,2,17
71515.png,2,18
33917.png,18,25
69925.png,8,7
39183.png,8,16
63043.png,8,7
36149.png,8,4
30956.png,8,28
60956.png,8,11
9865.png,13,20
28655.png,6,9
55723.png,16,9
21618.png,0,2
24412.png,0,19
1030.png,5,4
52298.png,15,16
8550.png,8,29
77306.png,18,7
37451.png,18,23
50851.png,1,28
31304.png,8,4
1574.png,16,8
72698.png,7,22
45790.png,8,5
17635.png,8,22
53009.png,7,2
72715.png,8,4
52770.png,8,13
2240.png,2,0
22722.png,3,15
48160.png,18,10
49537.png,8,25
51537.png,8,16
26015.png,15,11
49589.png,8,6
6585.png,8,2
77767.png,3,26
65293.png,8,20
65819.png,8,5
75069.png,8,1
62130.png,8,27
38595.png,7,23
21100.png,17,26
12816.png,3,19
74277.png,8,16
57230.png,4,20
29823.png,19,9
21023.png,8,25
8513.png,19,24
78885.png,8,13
73697.png,8,21
885.png,19,27
31461.png,8,13
9943.png,8,9
5596.png,8,23
67297.png,13,7
73770.png,8,9
7321.png,5,24
67193.png,8,4
63370.png,8,29
37129.png,1,22
34502.png,2,27
35780.png,8,16
5507.png,8,13
25982.png,8,2
39303.png,2,13
1809.png,15,29
42724.png,8,10
60503.png,8,26
27330.png,8,8
9711.png,8,16
59074.png,4,29
50542.png,8,8
13415.png,19,0
25950.png,8,25
69212.png,1,24
62038.png,8,24
32188.png,1,22
35503.png,8,13
32467.png,0,14
10004.png,8,9
53699.png,8,14
66689.png,8,29
17458.png,8,8
52357.png,8,24
42708.png,8,10
71963.png,8,21
53434.png,19,10
16241.png,8,2
58481.png,3,23
28530.png,11,2
80517.png,8,28
19924.png,8,27
28689.png,8,17
67233.png,19,5
4362.png,15,20
25529.png,1,20
19501.png,19,18
33093.png,15,18
46851.png,8,4
19997.png,7,1
79310.png,18,10
62219.png,12,7
64472.png,0,6
33732.png,2,5
29004.png,0,6
69231.png,14,7
27908.png,5,17
53873.png,8,11
76713.png,8,21
30452.png,8,23
34404.png,4,21
70459.png,1,27
74332.png,8,13
61274.png,0,5
35823.png,8,15
10674.png,16,1
44287.png,15,6
45300.png,8,5
34112.png,16,19
50914.png,15,28
47375.png,8,25
31061.png,1,20
8643.png,16,0
55173.png,8,7
16060.png,19,16
60282.png,9,4
42077.png,2,5
35139.png,18,7
77184.png,8,7
28500.png,3,2
77497.png,19,7
79809.png,18,29
40786.png,4,28
55019.png,18,23
10722.png,8,10
47947.png,5,29
21640.png,3,26
47488.png,19,7
43116.png,8,26
19674.png,8,27
53229.png,8,28
1241.png,2,17
4151.png,17,19
76122.png,19,18
53921.png,2,18
16269.png,8,18
69834.png,6,21
42229.png,1,22
51024.png,1,20
75063.png,8,13
56367.png,15,20
635.png,2,16
26808.png,8,8
57500.png,8,19
75936.png,2,24
36670.png,3,14
78781.png,19,18
73329.png,8,26
2333.png,14,4
28011.png,8,23
10575.png,2,27
33627.png,11,8
3422.png,8,4
27291.png,15,8
62867.png,8,11
75010.png,8,19
30887.png,5,15
26240.png,8,23
68337.png,8,29
8243.png,8,26
61648.png,11,8
13303.png,5,12
64685.png,1,16
34038.png,0,19
71231.png,18,7
16563.png,8,14
53417.png,3,5
18449.png,8,16
44001.png,8,27
280.png,8,11
333.png,8,16
43478.png,2,5
26047.png,8,7
4921.png,11,8
25755.png,8,10
34260.png,8,19
38634.png,4,16
56135.png,8,0
70501.png,8,6
258.png,8,17
30954.png,8,26
79436.png,8,22
79684.png,8,3
51746.png,13,21
16499.png,15,23
23580.png,8,8
13524.png,8,26
33776.png,2,18
27141.png,18,7
75418.png,19,15
4755.png,15,13
48613.png,2,29
37684.png,8,12
6782.png,17,26
28545.png,19,12
18764.png,8,29
63249.png,8,27
42121.png,18,6
44081.png,17,6
19078.png,3,3
31552.png,1,24
44866.png,17,10
21203.png,17,21
59882.png,0,26
31839.png,11,8
2609.png,19,22
35753.png,8,11
27875.png,14,7
34770.png,0,3
37054.png,8,3
37160.png,8,2
49384.png,11,16
32413.png,19,2
33567.png,8,4
39258.png,8,23
11793.png,17,5
58130.png,8,4
38379.png,15,11
69660.png,2,6
18551.png,7,1
14653.png,6,21
62341.png,18,23
65716.png,8,17
3349.png,8,13
76078.png,8,1
79919.png,2,13
41801.png,13,14
16143.png,8,18
54048.png,15,23
28343.png,8,4
64977.png,8,16
19550.png,8,6
1494.png,8,25
42119.png,8,15
68236.png,7,3
38126.png,2,5
67529.png,8,8
48194.png,0,8
8748.png,8,27
49946.png,0,2
48905.png,0,14
52865.png,8,21
62722.png,8,21
79021.png,8,10
2462.png,8,9
71814.png,7,22
29260.png,16,9
15497.png,0,15
52085.png,8,15
57304.png,8,4
32808.png,19,28
63268.png,8,4
6142.png,8,22
79462.png,8,15
65631.png,8,9
36883.png,8,20
69157.png,19,16
34481.png,19,27
20583.png,9,28
16576.png,15,18
41735.png,18,23
33048.png,8,21
55081.png,8,2
22653.png,1,20
49179.png,19,13
20298.png,8,2
11041.png,8,10
48212.png,2,5
50491.png,8,22
32435.png,16,21
15113.png,8,27
7124.png,1,20
56760.png,8,11
51064.png,2,17
4795.png,8,10
49695.png,1,28
27990.png,2,17
58544.png,8,22
7725.png,15,17
75119.png,13,3
76072.png,8,23
71099.png,0,12
22134.png,8,15
62279.png,3,4
3341.png,18,0
40596.png,2,20
71193.png,1,22
45207.png,8,25
3096.png,8,16
44914.png,8,27
12703.png,15,29
74196.png,19,20
11880.png,8,27
78614.png,18,11
75659.png,2,5
21211.png,8,1
53902.png,19,28
34566.png,19,16
69204.png,14,25
18447.png,8,16
36523.png,8,15
25945.png,5,20
56796.png,19,25
49078.png,8,0
37618.png,8,7
30208.png,8,26
17014.png,8,21
65773.png,8,9
40929.png,8,4
72620.png,8,16
56959.png,13,0
20157.png,3,9
42877.png,8,12
40068.png,8,28
77599.png,13,7
6535.png,15,23
71500.png,17,18
7909.png,3,26
40293.png,8,5
76329.png,8,12
15694.png,8,6
42683.png,2,13
58399.png,0,27
80679.png,8,18
17311.png,16,8
43368.png,8,29
20513.png,8,13
42675.png,15,13
17558.png,3,4
9615.png,1,24
57843.png,8,6
62916.png,16,8
77217.png,8,11
15756.png,9,11
66055.png,19,11
80242.png,2,18
39516.png,8,18
49629.png,19,5
42820.png,10,2
51809.png,19,21
16629.png,0,15
59978.png,8,14
59920.png,18,20
24507.png,13,19
6034.png,15,14
50686.png,2,25
11231.png,5,4
163.png,8,15
2720.png,8,9
1065.png,8,5
57810.png,19,10
73370.png,0,6
65038.png,8,28
1833.png,8,14
30917.png,0,0
65764.png,8,2
55091.png,8,8
25797.png,8,17
54702.png,17,17
32103.png,1,22
32760.png,6,21
18776.png,15,28
78593.png,8,28
32640.png,8,26
67670.png,18,23
76055.png,8,9
47476.png,8,27
57197.png,0,16
43385.png,1,24
61277.png,8,11
60070.png,8,21
20629.png,2,16
45629.png,8,14
52905.png,1,22
38542.png,6,9
66267.png,2,18
62860.png,8,12
77101.png,7,22
1612.png,8,26
3904.png,8,29
29687.png,2,5
7986.png,9,11
24185.png,7,22
53769.png,8,0
53799.png,7,5
57722.png,8,20
9047.png,16,28
47956.png,8,7
47785.png,8,6
51969.png,8,3
12046.png,1,14
1468.png,19,5
46690.png,8,25
22486.png,8,10
44400.png,1,20
33681.png,0,14
34007.png,9,15
47512.png,8,3
8427.png,8,17
40651.png,8,6
66374.png,18,16
67327.png,15,22
31649.png,8,20
53806.png,15,18
24494.png,8,18
4120.png,8,13
22688.png,8,10
45290.png,8,8
66185.png,0,2
28357.png,8,23
41049.png,2,18
7844.png,8,24
1649.png,14,26
22312.png,18,23
43663.png,13,22
77468.png,1,25
57466.png,8,8
72211.png,8,3
3816.png,8,7
68230.png,18,23
52507.png,8,11
78652.png,8,8
77161.png,8,5
53373.png,14,19
17068.png,8,7
64309.png,8,13
43383.png,8,17
12856.png,8,14
75763.png,8,28
26463.png,18,23
68586.png,8,7
23613.png,3,11
26265.png,0,14
36031.png,8,15
29465.png,19,7
64408.png,8,2
38763.png,3,4
50336.png,8,16
21770.png,8,4
80494.png,8,26
30351.png,18,23
24909.png,19,20
21178.png,8,22
59358.png,0,2
32690.png,19,8
63671.png,8,8
31516.png,8,3
3483.png,2,25
37015.png,4,22
73771.png,8,16
30251.png,19,14
35794.png,8,19
33128.png,19,15
12846.png,11,26
20551.png,13,14
11583.png,18,15
54168.png,8,4
15970.png,8,24
58283.png,19,9
23636.png,1,10
80624.png,0,2
39092.png,1,24
11048.png,19,17
45073.png,2,13
56549.png,11,9
45265.png,5,11
61660.png,10,3
33876.png,3,3
25006.png,8,4
41800.png,8,11
58381.png,16,11
70597.png,6,21
62803.png,2,0
76294.png,8,29
3743.png,7,2
40201.png,19,20
45340.png,8,12
70699.png,19,15
58732.png,1,5
2659.png,3,26
64604.png,13,17
57685.png,8,0
4330.png,8,4
76025.png,0,5
65826.png,8,6
66894.png,8,28
1994.png,19,20
335.png,9,11
39041.png,8,25
26615.png,8,8
77638.png,8,4
33171.png,17,21
58349.png,18,23
30513.png,2,17
2041.png,3,3
73333.png,2,5
49940.png,7,22
16928.png,19,9
27453.png,1,18
34458.png,1,13
22328.png,0,27
64049.png,8,17
23188.png,8,8
67189.png,1,22
26878.png,1,28
34659.png,4,26
54986.png,15,23
26118.png,0,2
48974.png,2,17
80206.png,8,23
23837.png,19,12
36093.png,8,25
67850.png,8,24
6480.png,15,23
5350.png,1,20
30073.png,10,27
80536.png,8,16
56366.png,17,21
73301.png,8,23
31801.png,8,5
36307.png,2,5
27807.png,3,12
44655.png,13,22
24306.png,8,16
25169.png,15,3
26039.png,8,9
71423.png,8,23
34199.png,8,26
32664.png,1,22
37856.png,0,4
14363.png,2,18
2446.png,17,28
35977.png,8,15
73253.png,2,5
67330.png,0,6
65376.png,6,1
53560.png,10,10
38335.png,8,21
43037.png,1,5
10303.png,8,13
3118.png,7,20
36323.png,0,2
69878.png,8,5
80567.png,8,14
74481.png,19,6
4388.png,0,2
64911.png,8,24
66690.png,2,17
19569.png,3,7
7219.png,17,21
2736.png,8,24
62090.png,8,21
8167.png,2,25
44307.png,1,5
56092.png,2,17
47475.png,8,13
46852.png,0,0
36396.png,19,8
3420.png,3,26
77143.png,0,2
29692.png,18,24
61218.png,8,24
70235.png,6,8
41500.png,2,5
49788.png,19,21
38372.png,15,11
59188.png,8,1
34375.png,2,5
20032.png,3,27
19619.png,8,23
35386.png,2,22
17711.png,10,5
78264.png,8,11
66799.png,3,17
73272.png,2,27
38316.png,8,17
22378.png,4,3
22831.png,1,5
24626.png,2,25
53800.png,19,25
47908.png,8,16
59214.png,19,14
3704.png,19,24
36440.png,11,8
76161.png,0,2
42305.png,18,23
30767.png,8,15
51117.png,17,0
31292.png,2,27
31448.png,9,29
22635.png,8,4
11818.png,19,23
19065.png,2,18
32381.png,18,23
4194.png,8,22
3614.png,2,25
51496.png,19,25
79837.png,8,23
56176.png,17,7
24028.png,5,12
64529.png,18,23
50647.png,8,8
28481.png,17,21
66616.png,8,24
20213.png,8,6
20403.png,3,18
76816.png,18,9
33730.png,16,3
48393.png,2,17
20793.png,8,16
29351.png,5,25
72434.png,8,20
67570.png,1,28
47208.png,8,8
67072.png,8,0
9061.png,0,27
8172.png,15,22
42230.png,1,20
41554.png,0,6
29955.png,7,17
65748.png,0,15
21124.png,3,13
5992.png,19,2
20988.png,2,17
5291.png,8,18
65159.png,3,22
63742.png,1,22
56965.png,3,17
70421.png,5,19
43648.png,14,15
58074.png,8,6
13115.png,8,23
34763.png,15,13
61720.png,18,24
80341.png,1,24
79789.png,5,11
62308.png,17,17
23040.png,8,20
67180.png,4,24
18850.png,3,26
38339.png,8,1
45518.png,13,26
72148.png,8,15
949.png,8,29
63976.png,2,17
40856.png,8,22
68075.png,1,7
80246.png,1,19
72428.png,6,21
40832.png,8,22
18180.png,8,14
64226.png,16,5
39910.png,0,15
29915.png,1,20
13788.png,17,21
13325.png,8,28
78883.png,8,16
25696.png,8,7
21414.png,16,16
36679.png,5,7
71766.png,8,14
9988.png,8,0
21114.png,9,20
9492.png,8,26
24349.png,8,14
77972.png,8,21
10048.png,14,8
74961.png,8,18
34795.png,7,22
37802.png,11,17
55638.png,9,7
2730.png,15,13
32651.png,8,24
57427.png,8,3
33606.png,5,21
16994.png,15,19
79402.png,8,6
30139.png,6,9
48508.png,8,12
31585.png,8,0
59965.png,8,3
4212.png,15,27
19206.png,7,23
64135.png,8,17
18420.png,5,25
16458.png,19,4
31845.png,1,22
50701.png,8,1
1540.png,8,27
25773.png,8,23
5838.png,8,22
23756.png,16,16
23617.png,8,25
20143.png,8,7
1835.png,16,16
6334.png,8,4
37392.png,8,24
33528.png,8,17
56517.png,2,18
57788.png,8,7
50341.png,19,28
23312.png,16,9
22511.png,3,14
54823.png,15,18
6972.png,8,12
53048.png,19,27
9189.png,5,18
47396.png,1,5
25659.png,3,22
76945.png,8,28
35896.png,8,18
13577.png,19,3
26955.png,8,16
74915.png,8,6
6617.png,1,20
26011.png,0,19
48095.png,0,2
43641.png,0,19
77487.png,8,18
27930.png,19,13
24523.png,7,22
42340.png,5,27
63049.png,18,23
30902.png,9,4
61096.png,11,16
51115.png,2,0
73562.png,6,1
68355.png,8,5
36824.png,18,29
47945.png,1,28
34846.png,19,2
34504.png,8,28
24166.png,8,3
50473.png,8,7
15751.png,8,12
55093.png,19,22
55388.png,19,22
79770.png,8,15
21019.png,7,11
10946.png,8,16
21040.png,17,10
14586.png,0,4
70400.png,10,18
3077.png,14,0
64221.png,0,12
59533.png,8,11
25739.png,0,2
67564.png,13,19
35333.png,4,4
62423.png,13,18
20637.png,8,12
44309.png,8,15
63317.png,3,16
11713.png,8,2
46034.png,8,28
38620.png,2,17
76391.png,1,6
4321.png,2,25
28390.png,14,7
47459.png,0,15
45298.png,0,6
1446.png,8,28
13754.png,17,4
7404.png,1,24
34799.png,12,16
5638.png,8,21
64013.png,7,2
9548.png,4,27
56929.png,8,1
10955.png,8,13
9252.png,2,27
60614.png,8,14
31418.png,18,24
39134.png,8,12
79818.png,5,19
43052.png,8,10
52462.png,1,22
14357.png,19,6
64807.png,1,12
53582.png,8,7
22740.png,8,9
3783.png,16,5
69821.png,14,14
44459.png,2,27
27750.png,8,16
57706.png,1,27
16389.png,8,20
75016.png,1,22
271.png,8,25
36911.png,8,11
58168.png,8,10
73164.png,3,7
46086.png,18,23
12485.png,8,19
72565.png,6,21
67005.png,1,28
37908.png,2,18
72007.png,18,0
31772.png,8,15
31799.png,2,14
65485.png,19,18
64198.png,8,8
60417.png,0,25
61823.png,1,22
28616.png,1,10
15546.png,1,20
5096.png,3,3
53837.png,8,12
16221.png,8,9
17254.png,18,12
1668.png,9,4
31325.png,8,23
7732.png,8,21
43714.png,18,16
6616.png,8,26
21288.png,13,9
29891.png,8,3
58729.png,8,16
52384.png,15,29
212.png,19,18
22934.png,18,0
26698.png,0,19
55615.png,7,8
67696.png,8,19
68572.png,2,13
40641.png,1,20
60604.png,13,21
54532.png,8,29
22462.png,19,13
15133.png,8,22
60429.png,0,5
39240.png,1,16
7347.png,8,21
48038.png,3,5
64263.png,10,26
27263.png,14,2
47296.png,17,29
47467.png,8,9
30844.png,9,18
26328.png,2,25
75967.png,19,7
45317.png,8,8
23960.png,19,22
64812.png,8,24
79994.png,0,12
38848.png,19,28
8260.png,8,23
80347.png,6,8
67042.png,8,25
77492.png,14,6
45728.png,5,28
35421.png,8,7
67492.png,4,3
16759.png,8,19
71848.png,8,21
41101.png,8,15
25731.png,2,20
2226.png,8,5
45191.png,8,12
79442.png,18,0
40004.png,3,6
13839.png,19,28
27147.png,1,20
27509.png,1,19
11393.png,8,29
21386.png,8,20
45946.png,8,10
75684.png,8,16
49467.png,6,1
15356.png,8,2
12139.png,7,5
19025.png,2,27
79928.png,0,2
38075.png,8,27
22761.png,8,14
76162.png,8,1
18900.png,13,3
35951.png,11,8
60494.png,8,27
19251.png,8,2
61908.png,8,13
