base_cluster,other_cluster,group,outlier_id,options
"[5, 19]","[15, 17]","['53655', '77183', '49189', '10743', '60915']",60915,"['53655', '49189', '10743', '77183', '60915']"
"[15, 13]","[7, 20]","['25079', '20590', '42684', '53137', '2277']",2277,"['42684', '25079', '53137', '20590', '2277']"
"[5, 22]","[7, 3]","['48795', '57572', '40863', '77349', '75828']",75828,"['40863', '48795', '57572', '75828', '77349']"
"[14, 8]","[15, 13]","['40877', '28732', '46039', '39691', '20590']",20590,"['46039', '20590', '39691', '40877', '28732']"
"[5, 4]","[19, 8]","['35725', '2004', '53032', '27706', '19346']",19346,"['19346', '53032', '2004', '35725', '27706']"
"[19, 10]","[3, 3]","['21540', '25168', '25618', '55791', '72700']",72700,"['72700', '55791', '25618', '21540', '25168']"
"[3, 26]","[19, 10]","['49864', '34449', '11033', '19246', '25618']",25618,"['19246', '11033', '25618', '49864', '34449']"
"[17, 5]","[19, 8]","['7913', '72055', '50221', '33045', '19346']",19346,"['50221', '72055', '7913', '33045', '19346']"
"[9, 11]","[3, 4]","['52758', '15606', '61914', '4186', '20671']",20671,"['20671', '15606', '52758', '61914', '4186']"
"[15, 17]","[18, 23]","['60915', '1225', '47834', '11908', '78682']",78682,"['60915', '1225', '78682', '47834', '11908']"
"[15, 17]","[14, 9]","['11908', '1225', '47834', '60915', '39708']",39708,"['39708', '47834', '11908', '1225', '60915']"
"[7, 22]","[14, 7]","['31113', '79411', '40679', '23132', '25607']",25607,"['23132', '79411', '31113', '25607', '40679']"
"[18, 25]","[19, 10]","['73827', '3282', '62071', '4132', '25168']",25168,"['62071', '4132', '73827', '25168', '3282']"
"[17, 21]","[4, 27]","['62454', '78147', '40487', '9795', '5222']",5222,"['78147', '40487', '5222', '62454', '9795']"
"[0, 24]","[17, 18]","['31926', '48780', '74418', '37989', '31693']",31693,"['31693', '31926', '74418', '48780', '37989']"
"[14, 9]","[7, 1]","['40550', '14102', '26506', '6508', '3536']",3536,"['6508', '26506', '40550', '14102', '3536']"
"[17, 21]","[3, 26]","['9795', '62454', '62549', '40487', '34449']",34449,"['40487', '34449', '62454', '9795', '62549']"
"[5, 19]","[19, 14]","['49189', '63077', '53655', '54232', '72517']",72517,"['72517', '63077', '54232', '49189', '53655']"
"[3, 4]","[19, 13]","['20671', '11039', '35787', '9383', '43324']",43324,"['11039', '20671', '9383', '43324', '35787']"
"[15, 17]","[14, 7]","['1225', '47834', '60915', '11908', '38835']",38835,"['47834', '1225', '38835', '60915', '11908']"
"[0, 14]","[19, 10]","['37963', '75707', '39894', '80522', '55791']",55791,"['55791', '37963', '39894', '75707', '80522']"
"[17, 5]","[19, 25]","['72055', '33045', '7913', '50221', '47247']",47247,"['47247', '33045', '72055', '7913', '50221']"
"[9, 26]","[15, 28]","['50181', '23716', '7474', '6759', '67905']",67905,"['6759', '50181', '67905', '23716', '7474']"
"[19, 14]","[17, 18]","['26703', '64729', '72517', '26372', '6955']",6955,"['6955', '72517', '26372', '64729', '26703']"
"[3, 26]","[19, 25]","['49864', '9147', '34449', '1064', '26994']",26994,"['34449', '49864', '9147', '26994', '1064']"
"[3, 28]","[17, 18]","['12683', '42226', '73823', '55090', '66935']",66935,"['73823', '55090', '12683', '66935', '42226']"
"[19, 28]","[3, 17]","['52721', '40111', '42272', '23197', '12043']",12043,"['23197', '42272', '52721', '12043', '40111']"
"[9, 4]","[15, 28]","['64614', '79413', '50510', '80219', '67905']",67905,"['67905', '79413', '50510', '80219', '64614']"
"[19, 10]","[15, 13]","['21540', '25168', '73023', '55791', '53137']",53137,"['73023', '25168', '53137', '55791', '21540']"
"[14, 7]","[9, 3]","['38835', '51393', '77045', '25607', '14914']",14914,"['51393', '14914', '38835', '77045', '25607']"
"[0, 2]","[15, 13]","['27625', '28242', '59390', '44145', '68970']",68970,"['27625', '28242', '59390', '68970', '44145']"
"[15, 13]","[5, 22]","['53137', '34763', '24364', '68970', '48795']",48795,"['53137', '68970', '34763', '24364', '48795']"
"[17, 18]","[3, 21]","['6955', '21543', '21408', '66935', '14038']",14038,"['14038', '21408', '66935', '21543', '6955']"
"[0, 2]","[14, 7]","['67465', '43629', '43995', '27625', '25607']",25607,"['43629', '27625', '43995', '67465', '25607']"
"[7, 20]","[3, 21]","['2425', '55305', '54372', '2277', '53064']",53064,"['2425', '2277', '55305', '53064', '54372']"
"[7, 22]","[3, 3]","['31113', '23132', '40679', '79411', '22002']",22002,"['23132', '22002', '40679', '31113', '79411']"
"[19, 14]","[17, 21]","['26703', '72517', '26372', '64729', '69704']",69704,"['69704', '72517', '26703', '26372', '64729']"
"[5, 4]","[3, 28]","['62609', '35725', '63485', '53032', '42226']",42226,"['35725', '62609', '42226', '53032', '63485']"
"[0, 24]","[3, 28]","['48780', '74418', '37989', '31926', '42226']",42226,"['74418', '37989', '48780', '42226', '31926']"
"[5, 22]","[3, 26]","['57572', '48795', '7217', '40863', '50906']",50906,"['7217', '40863', '50906', '48795', '57572']"
"[19, 10]","[15, 17]","['73023', '25168', '55791', '21540', '11908']",11908,"['25168', '55791', '11908', '21540', '73023']"
"[0, 14]","[17, 18]","['37963', '39894', '1261', '75707', '51240']",51240,"['51240', '75707', '39894', '37963', '1261']"
"[0, 2]","[17, 5]","['67465', '60860', '62759', '70440', '72055']",72055,"['60860', '72055', '70440', '62759', '67465']"
"[7, 1]","[14, 9]","['16951', '8109', '3536', '10825', '39708']",39708,"['39708', '8109', '3536', '16951', '10825']"
"[3, 4]","[5, 22]","['11039', '35787', '9383', '20671', '57572']",57572,"['35787', '20671', '57572', '11039', '9383']"
"[7, 22]","[19, 5]","['31113', '23132', '79411', '40679', '17017']",17017,"['17017', '31113', '79411', '23132', '40679']"
"[15, 28]","[7, 1]","['10526', '3258', '38548', '23274', '12376']",12376,"['10526', '38548', '3258', '12376', '23274']"
"[7, 22]","[19, 28]","['40679', '31113', '79411', '23132', '40111']",40111,"['79411', '31113', '23132', '40679', '40111']"
"[7, 20]","[3, 5]","['54372', '55305', '2425', '2277', '74226']",74226,"['2425', '74226', '54372', '55305', '2277']"
"[3, 21]","[19, 5]","['57272', '53064', '42206', '47060', '32569']",32569,"['47060', '42206', '57272', '32569', '53064']"
"[7, 1]","[0, 24]","['12376', '17550', '3536', '53652', '37989']",37989,"['17550', '3536', '53652', '37989', '12376']"
"[3, 3]","[0, 7]","['994', '22002', '10017', '72700', '10984']",10984,"['10984', '72700', '994', '10017', '22002']"
"[3, 4]","[0, 14]","['11039', '9383', '20671', '35787', '37963']",37963,"['37963', '35787', '20671', '9383', '11039']"
"[19, 13]","[7, 22]","['43324', '35479', '42612', '43396', '79411']",79411,"['43396', '43324', '42612', '35479', '79411']"
"[0, 14]","[3, 7]","['37963', '42604', '17291', '75707', '19796']",19796,"['42604', '19796', '37963', '17291', '75707']"
"[5, 29]","[0, 6]","['18711', '21765', '57316', '55950', '75880']",75880,"['18711', '75880', '21765', '57316', '55950']"
"[0, 6]","[15, 13]","['75880', '49395', '43375', '41154', '25079']",25079,"['41154', '43375', '49395', '75880', '25079']"
"[7, 22]","[15, 13]","['23132', '31113', '40679', '79411', '25079']",25079,"['25079', '31113', '40679', '23132', '79411']"
"[3, 7]","[0, 14]","['4286', '30859', '19992', '37907', '37963']",37963,"['4286', '37963', '37907', '30859', '19992']"
"[3, 7]","[5, 19]","['19992', '30859', '4286', '37907', '49189']",49189,"['49189', '37907', '4286', '19992', '30859']"
"[0, 6]","[3, 3]","['43375', '25447', '43036', '59474', '22487']",22487,"['59474', '43375', '25447', '43036', '22487']"
"[17, 21]","[0, 6]","['40487', '62454', '78147', '62549', '43375']",43375,"['62454', '78147', '62549', '40487', '43375']"
"[17, 21]","[19, 28]","['69704', '9795', '78147', '62549', '42272']",42272,"['42272', '62549', '78147', '69704', '9795']"
"[3, 16]","[18, 23]","['177', '11746', '56017', '59100', '26052']",26052,"['56017', '177', '26052', '59100', '11746']"
"[15, 21]","[0, 7]","['13497', '3384', '7489', '20839', '65801']",65801,"['7489', '65801', '20839', '3384', '13497']"
"[7, 3]","[18, 25]","['52457', '64781', '61767', '75828', '3282']",3282,"['61767', '52457', '75828', '64781', '3282']"
"[0, 2]","[15, 17]","['43629', '9836', '66847', '70440', '47834']",47834,"['70440', '43629', '9836', '47834', '66847']"
"[14, 8]","[5, 22]","['40877', '46039', '39691', '28732', '7217']",7217,"['40877', '28732', '39691', '46039', '7217']"
"[5, 29]","[7, 1]","['57316', '51743', '52548', '55950', '12376']",12376,"['55950', '52548', '12376', '57316', '51743']"
"[0, 7]","[14, 8]","['10984', '72266', '15613', '66807', '28694']",28694,"['15613', '66807', '72266', '28694', '10984']"
"[5, 29]","[17, 5]","['52548', '21765', '57316', '51743', '72055']",72055,"['51743', '57316', '72055', '52548', '21765']"
"[7, 1]","[9, 26]","['8109', '10825', '53652', '12376', '50181']",50181,"['12376', '53652', '50181', '10825', '8109']"
"[3, 5]","[19, 14]","['12162', '63514', '74226', '64', '26703']",26703,"['12162', '63514', '74226', '26703', '64']"
"[15, 28]","[5, 19]","['38548', '10526', '3258', '67905', '49189']",49189,"['3258', '67905', '49189', '10526', '38548']"
"[3, 7]","[7, 1]","['4286', '37907', '30859', '19796', '12376']",12376,"['12376', '37907', '4286', '19796', '30859']"
"[3, 17]","[19, 14]","['33084', '12043', '54792', '53579', '26703']",26703,"['33084', '54792', '53579', '26703', '12043']"
"[5, 4]","[19, 25]","['2004', '63485', '62609', '35725', '33749']",33749,"['35725', '62609', '33749', '2004', '63485']"
"[3, 7]","[14, 9]","['73164', '4286', '30859', '19992', '26678']",26678,"['26678', '19992', '73164', '4286', '30859']"
"[7, 22]","[3, 21]","['23132', '79411', '31113', '40679', '42206']",42206,"['31113', '79411', '40679', '42206', '23132']"
"[15, 13]","[9, 11]","['34763', '68970', '20590', '53137', '61914']",61914,"['34763', '53137', '20590', '61914', '68970']"
"[5, 22]","[18, 25]","['57572', '77349', '40863', '48795', '73827']",73827,"['40863', '77349', '73827', '48795', '57572']"
"[9, 26]","[18, 25]","['6759', '23716', '50181', '27788', '73827']",73827,"['50181', '27788', '6759', '73827', '23716']"
"[17, 18]","[3, 17]","['70105', '21543', '31693', '66935', '54792']",54792,"['54792', '70105', '31693', '66935', '21543']"
"[3, 17]","[7, 1]","['12043', '64047', '54792', '33084', '12421']",12421,"['54792', '64047', '12043', '33084', '12421']"
"[19, 13]","[3, 5]","['43324', '37914', '42612', '26354', '64']",64,"['43324', '42612', '64', '26354', '37914']"
"[15, 17]","[5, 19]","['11908', '47834', '60915', '1225', '60473']",60473,"['60473', '60915', '1225', '11908', '47834']"
"[14, 7]","[9, 26]","['38835', '67483', '77045', '51393', '50181']",50181,"['67483', '50181', '38835', '51393', '77045']"
"[17, 21]","[9, 11]","['9795', '62454', '40487', '62549', '4186']",4186,"['40487', '9795', '4186', '62454', '62549']"
"[15, 28]","[7, 20]","['67905', '3258', '23274', '38548', '55305']",55305,"['55305', '3258', '67905', '23274', '38548']"
"[3, 12]","[7, 3]","['37955', '27821', '1181', '20968', '64781']",64781,"['1181', '20968', '37955', '64781', '27821']"
"[0, 7]","[7, 3]","['66807', '65801', '72266', '10984', '61767']",61767,"['72266', '61767', '65801', '10984', '66807']"
"[0, 14]","[19, 25]","['37963', '42604', '1261', '80522', '26994']",26994,"['26994', '80522', '1261', '42604', '37963']"
"[3, 12]","[19, 28]","['27821', '20968', '37955', '1181', '42272']",42272,"['20968', '42272', '27821', '1181', '37955']"
"[19, 25]","[14, 9]","['47247', '74532', '26994', '59747', '40550']",40550,"['47247', '74532', '26994', '59747', '40550']"
"[0, 14]","[3, 21]","['42604', '17291', '80522', '37963', '42206']",42206,"['42206', '17291', '37963', '42604', '80522']"
"[3, 21]","[14, 9]","['14038', '42206', '53064', '47060', '6508']",6508,"['42206', '14038', '47060', '6508', '53064']"
"[0, 6]","[14, 7]","['75880', '59474', '25447', '43036', '38835']",38835,"['25447', '43036', '75880', '38835', '59474']"
"[0, 2]","[5, 4]","['62759', '80744', '43995', '54867', '62609']",62609,"['80744', '54867', '43995', '62759', '62609']"
"[9, 11]","[18, 23]","['4186', '335', '30907', '15606', '64247']",64247,"['64247', '4186', '30907', '335', '15606']"
"[9, 4]","[19, 5]","['50510', '80219', '64614', '79413', '63902']",63902,"['80219', '50510', '64614', '63902', '79413']"
"[9, 11]","[5, 22]","['335', '78534', '30907', '52758', '40863']",40863,"['30907', '335', '52758', '78534', '40863']"
"[17, 5]","[3, 16]","['33045', '7913', '50221', '72055', '11746']",11746,"['50221', '72055', '33045', '11746', '7913']"
"[18, 23]","[3, 17]","['72365', '12104', '65195', '64148', '38478']",38478,"['12104', '65195', '64148', '38478', '72365']"
"[17, 21]","[3, 3]","['69704', '62549', '62454', '40487', '72700']",72700,"['62549', '40487', '69704', '62454', '72700']"
"[15, 13]","[9, 3]","['24364', '42684', '53137', '34763', '9662']",9662,"['53137', '24364', '42684', '34763', '9662']"
"[7, 20]","[9, 11]","['55305', '54372', '2277', '2425', '15606']",15606,"['2277', '55305', '54372', '2425', '15606']"
"[17, 5]","[14, 9]","['50221', '7913', '72055', '33045', '26678']",26678,"['50221', '72055', '7913', '33045', '26678']"
"[19, 10]","[9, 3]","['25168', '21540', '25618', '55791', '9662']",9662,"['25168', '9662', '21540', '55791', '25618']"
"[0, 14]","[19, 28]","['42604', '80522', '39894', '75707', '55589']",55589,"['42604', '39894', '80522', '75707', '55589']"
"[0, 14]","[9, 4]","['1261', '75707', '42604', '17291', '64614']",64614,"['64614', '75707', '1261', '17291', '42604']"
"[17, 21]","[3, 28]","['40487', '62454', '69704', '62549', '42226']",42226,"['40487', '42226', '69704', '62549', '62454']"
"[3, 21]","[18, 23]","['14038', '47060', '53064', '42206', '64247']",64247,"['53064', '47060', '42206', '64247', '14038']"
"[15, 21]","[5, 4]","['3384', '20839', '7489', '13497', '70560']",70560,"['70560', '13497', '3384', '20839', '7489']"
"[19, 10]","[3, 4]","['55791', '25618', '73023', '25168', '11039']",11039,"['55791', '25618', '11039', '25168', '73023']"
"[19, 10]","[7, 1]","['73023', '21540', '25168', '25618', '10825']",10825,"['25168', '25618', '21540', '10825', '73023']"
"[15, 28]","[0, 7]","['10526', '38548', '3258', '67905', '66807']",66807,"['38548', '10526', '67905', '66807', '3258']"
"[3, 12]","[19, 5]","['20968', '27821', '1181', '37955', '72346']",72346,"['27821', '20968', '37955', '1181', '72346']"
"[17, 21]","[0, 14]","['40487', '69704', '78147', '62454', '75707']",75707,"['78147', '69704', '62454', '75707', '40487']"
"[4, 27]","[17, 5]","['12888', '77515', '70239', '5222', '50221']",50221,"['50221', '77515', '5222', '12888', '70239']"
"[19, 14]","[18, 23]","['72517', '64729', '26372', '26703', '25667']",25667,"['72517', '64729', '26372', '26703', '25667']"
"[0, 24]","[17, 18]","['37989', '31926', '74418', '48780', '66316']",66316,"['48780', '31926', '74418', '37989', '66316']"
"[15, 13]","[0, 7]","['24364', '53137', '34763', '20590', '65801']",65801,"['20590', '24364', '53137', '34763', '65801']"
"[3, 26]","[18, 23]","['72586', '19246', '18887', '34449', '42151']",42151,"['72586', '34449', '18887', '42151', '19246']"
"[0, 14]","[7, 22]","['80522', '75707', '37963', '42604', '23132']",23132,"['42604', '80522', '75707', '23132', '37963']"
"[18, 25]","[3, 17]","['3282', '73827', '25711', '62071', '38478']",38478,"['62071', '3282', '73827', '38478', '25711']"
"[0, 24]","[17, 18]","['31926', '74418', '48780', '37989', '46660']",46660,"['31926', '46660', '74418', '37989', '48780']"
"[14, 9]","[7, 1]","['6508', '26678', '40550', '39708', '17550']",17550,"['6508', '39708', '17550', '26678', '40550']"
"[3, 17]","[9, 26]","['12043', '38478', '54792', '33084', '6759']",6759,"['54792', '33084', '38478', '6759', '12043']"
"[18, 23]","[17, 18]","['40817', '72365', '72978', '6216', '70105']",70105,"['6216', '72978', '40817', '70105', '72365']"
"[0, 7]","[14, 9]","['65801', '15613', '72266', '10984', '39708']",39708,"['65801', '10984', '39708', '72266', '15613']"
"[18, 23]","[9, 11]","['64148', '26755', '48306', '10433', '78534']",78534,"['64148', '48306', '26755', '10433', '78534']"
"[3, 28]","[14, 7]","['12683', '8257', '42226', '73823', '77045']",77045,"['12683', '73823', '8257', '42226', '77045']"
"[7, 3]","[19, 14]","['75828', '61767', '52457', '64781', '26703']",26703,"['64781', '52457', '26703', '61767', '75828']"
"[9, 4]","[7, 22]","['50510', '64614', '80219', '79413', '23132']",23132,"['50510', '23132', '80219', '64614', '79413']"
"[19, 10]","[15, 17]","['21540', '25618', '73023', '25168', '60915']",60915,"['60915', '73023', '25168', '25618', '21540']"
"[17, 21]","[14, 7]","['40487', '69704', '62454', '78147', '25607']",25607,"['25607', '40487', '62454', '78147', '69704']"
"[7, 3]","[9, 11]","['61767', '52457', '75828', '64781', '78534']",78534,"['78534', '61767', '64781', '75828', '52457']"
"[19, 25]","[7, 20]","['33749', '26994', '47247', '74532', '2277']",2277,"['74532', '33749', '47247', '26994', '2277']"
"[14, 7]","[9, 11]","['77045', '25607', '38835', '51393', '52758']",52758,"['25607', '52758', '77045', '51393', '38835']"
"[5, 29]","[19, 8]","['52548', '55950', '57316', '18711', '71082']",71082,"['52548', '57316', '55950', '71082', '18711']"
"[19, 5]","[15, 13]","['55314', '72346', '17017', '63902', '68970']",68970,"['72346', '68970', '17017', '63902', '55314']"
"[5, 29]","[17, 18]","['57316', '51743', '21765', '52548', '21543']",21543,"['21543', '21765', '51743', '57316', '52548']"
"[0, 0]","[19, 10]","['14834', '8176', '78009', '28082', '55791']",55791,"['28082', '14834', '8176', '55791', '78009']"
"[3, 3]","[18, 23]","['30004', '10017', '22002', '72700', '40817']",40817,"['22002', '72700', '40817', '30004', '10017']"
"[19, 28]","[9, 4]","['23197', '52721', '42272', '43363', '79413']",79413,"['42272', '23197', '52721', '43363', '79413']"
"[3, 5]","[7, 1]","['74226', '64', '63514', '12162', '12421']",12421,"['64', '63514', '74226', '12421', '12162']"
"[9, 3]","[15, 13]","['14914', '64671', '74662', '9662', '42684']",42684,"['9662', '14914', '42684', '64671', '74662']"
"[0, 24]","[15, 28]","['74418', '37989', '48780', '31926', '23274']",23274,"['74418', '23274', '48780', '31926', '37989']"
"[3, 21]","[7, 20]","['42206', '47060', '57272', '53064', '55305']",55305,"['47060', '42206', '57272', '55305', '53064']"
