base_cluster,other_cluster,group,outlier_id,options
"[0, 6]","[7, 3]","['75880', '25447', '43375', '59474', '52457']",52457,"['75880', '25447', '59474', '43375', '52457']"
"[3, 26]","[19, 13]","['72586', '49864', '34449', '19246', '35479']",35479,"['35479', '19246', '72586', '34449', '49864']"
"[0, 24]","[14, 8]","['37989', '74418', '31926', '48780', '28732']",28732,"['37989', '74418', '48780', '28732', '31926']"
"[19, 13]","[5, 22]","['43324', '35479', '43396', '26354', '48795']",48795,"['48795', '43396', '43324', '26354', '35479']"
"[18, 25]","[15, 17]","['3282', '73827', '25711', '62071', '60915']",60915,"['73827', '62071', '25711', '60915', '3282']"
"[7, 1]","[15, 21]","['16951', '3536', '8109', '12376', '20839']",20839,"['20839', '12376', '16951', '3536', '8109']"
"[0, 14]","[7, 3]","['75707', '80522', '39894', '37963', '52457']",52457,"['75707', '80522', '37963', '39894', '52457']"
"[3, 4]","[9, 26]","['20671', '11039', '35787', '9383', '7474']",7474,"['20671', '35787', '11039', '9383', '7474']"
"[3, 17]","[9, 3]","['64047', '38478', '33084', '53579', '1268']",1268,"['38478', '33084', '53579', '1268', '64047']"
"[9, 11]","[19, 5]","['335', '30907', '4186', '61914', '72346']",72346,"['4186', '72346', '30907', '61914', '335']"
"[15, 13]","[5, 29]","['42684', '25079', '53137', '24364', '51743']",51743,"['53137', '42684', '24364', '25079', '51743']"
"[5, 19]","[9, 26]","['63077', '35619', '53655', '60473', '7474']",7474,"['63077', '53655', '35619', '60473', '7474']"
"[15, 28]","[9, 11]","['38548', '23274', '10526', '67905', '30907']",30907,"['67905', '10526', '23274', '30907', '38548']"
"[0, 24]","[3, 28]","['48780', '74418', '31926', '37989', '8257']",8257,"['8257', '31926', '48780', '37989', '74418']"
"[4, 27]","[3, 12]","['5222', '70239', '12888', '77515', '27821']",27821,"['5222', '70239', '27821', '77515', '12888']"
"[19, 13]","[3, 3]","['42612', '35479', '37914', '43396', '72700']",72700,"['37914', '42612', '43396', '72700', '35479']"
"[15, 21]","[0, 24]","['3384', '7489', '20839', '13497', '48780']",48780,"['13497', '7489', '3384', '48780', '20839']"
"[3, 4]","[18, 23]","['11039', '9383', '35787', '20671', '26755']",26755,"['9383', '11039', '35787', '20671', '26755']"
"[0, 0]","[3, 28]","['8176', '78009', '28082', '14834', '55090']",55090,"['8176', '55090', '28082', '78009', '14834']"
"[4, 27]","[3, 5]","['70239', '5222', '12888', '77515', '63514']",63514,"['70239', '63514', '77515', '12888', '5222']"
"[5, 29]","[14, 8]","['18711', '52548', '55950', '51743', '40877']",40877,"['18711', '55950', '51743', '52548', '40877']"
"[19, 5]","[0, 14]","['32569', '76431', '72346', '59952', '39894']",39894,"['76431', '32569', '59952', '39894', '72346']"
"[19, 10]","[3, 12]","['21540', '73023', '25618', '25168', '37955']",37955,"['21540', '25168', '37955', '25618', '73023']"
"[3, 16]","[0, 7]","['59100', '11746', '63317', '56017', '10984']",10984,"['63317', '10984', '11746', '56017', '59100']"
"[17, 18]","[14, 8]","['66316', '70105', '6955', '51240', '40877']",40877,"['66316', '6955', '51240', '70105', '40877']"
"[3, 17]","[17, 21]","['38478', '64047', '12043', '33084', '62549']",62549,"['12043', '64047', '38478', '62549', '33084']"
"[15, 28]","[0, 0]","['38548', '67905', '23274', '3258', '14834']",14834,"['38548', '67905', '23274', '14834', '3258']"
"[5, 19]","[19, 5]","['35619', '60473', '49189', '51211', '63902']",63902,"['49189', '60473', '35619', '51211', '63902']"
"[0, 0]","[3, 3]","['78009', '14834', '28082', '8176', '22002']",22002,"['22002', '8176', '28082', '14834', '78009']"
"[9, 3]","[3, 16]","['9662', '1268', '74662', '64671', '177']",177,"['74662', '9662', '177', '64671', '1268']"
"[17, 21]","[9, 3]","['62549', '78147', '9795', '62454', '9662']",9662,"['78147', '62549', '9795', '62454', '9662']"
"[5, 19]","[19, 8]","['10743', '54232', '49189', '35619', '19346']",19346,"['19346', '35619', '54232', '10743', '49189']"
"[0, 7]","[19, 10]","['10984', '15613', '66807', '65801', '55791']",55791,"['15613', '65801', '10984', '66807', '55791']"
"[19, 25]","[5, 4]","['33749', '59747', '47247', '74532', '51114']",51114,"['47247', '74532', '51114', '33749', '59747']"
"[7, 1]","[0, 2]","['10825', '16951', '3536', '8109', '44145']",44145,"['44145', '10825', '3536', '16951', '8109']"
"[3, 17]","[18, 23]","['38478', '54792', '64047', '12043', '26755']",26755,"['54792', '38478', '64047', '12043', '26755']"
"[3, 16]","[0, 6]","['56017', '63317', '177', '59100', '43036']",43036,"['59100', '43036', '177', '63317', '56017']"
"[18, 25]","[3, 5]","['62071', '4132', '73827', '25711', '64']",64,"['64', '4132', '73827', '62071', '25711']"
"[7, 1]","[9, 3]","['16951', '10825', '53652', '12376', '64671']",64671,"['64671', '16951', '53652', '12376', '10825']"
"[3, 21]","[7, 22]","['14038', '53064', '57272', '42206', '31113']",31113,"['14038', '53064', '31113', '42206', '57272']"
"[0, 14]","[4, 27]","['75707', '1261', '42604', '80522', '77515']",77515,"['75707', '80522', '42604', '1261', '77515']"
"[3, 3]","[0, 6]","['72700', '994', '30004', '22002', '43375']",43375,"['30004', '994', '22002', '43375', '72700']"
"[5, 29]","[0, 0]","['18711', '51743', '57316', '52548', '8176']",8176,"['8176', '52548', '51743', '57316', '18711']"
"[17, 5]","[15, 17]","['50221', '33045', '72055', '7913', '47834']",47834,"['7913', '72055', '33045', '50221', '47834']"
"[19, 25]","[9, 3]","['26994', '74532', '33749', '59747', '74662']",74662,"['33749', '26994', '74532', '74662', '59747']"
"[0, 0]","[19, 18]","['14834', '28082', '78009', '8176', '36535']",36535,"['78009', '14834', '8176', '36535', '28082']"
"[3, 28]","[7, 20]","['8257', '55090', '42226', '12683', '2277']",2277,"['2277', '12683', '55090', '8257', '42226']"
"[9, 4]","[3, 28]","['64614', '50510', '79413', '80219', '8257']",8257,"['8257', '79413', '64614', '80219', '50510']"
"[5, 22]","[0, 0]","['57572', '7217', '77349', '40863', '28082']",28082,"['77349', '7217', '28082', '57572', '40863']"
"[19, 5]","[0, 6]","['76431', '59952', '63902', '55314', '43036']",43036,"['55314', '43036', '63902', '59952', '76431']"
"[9, 26]","[3, 7]","['6759', '23716', '50181', '7474', '19992']",19992,"['7474', '19992', '23716', '6759', '50181']"
"[19, 18]","[9, 26]","['55086', '58616', '29042', '41277', '7474']",7474,"['55086', '29042', '58616', '41277', '7474']"
"[9, 11]","[19, 18]","['78534', '4186', '15606', '52758', '29042']",29042,"['29042', '52758', '78534', '15606', '4186']"
"[4, 27]","[19, 18]","['70239', '12888', '77515', '5222', '41277']",41277,"['5222', '70239', '41277', '12888', '77515']"
"[15, 28]","[0, 14]","['3258', '67905', '10526', '38548', '1261']",1261,"['67905', '38548', '1261', '10526', '3258']"
"[3, 26]","[17, 18]","['49864', '18887', '11033', '9147', '31693']",31693,"['11033', '49864', '9147', '31693', '18887']"
"[19, 14]","[9, 4]","['72517', '64729', '26372', '26703', '64614']",64614,"['26703', '26372', '72517', '64614', '64729']"
"[14, 7]","[9, 3]","['51393', '38835', '67483', '77045', '9662']",9662,"['38835', '51393', '67483', '77045', '9662']"
"[5, 19]","[19, 25]","['10743', '35619', '60473', '63077', '47247']",47247,"['60473', '63077', '47247', '10743', '35619']"
"[19, 5]","[15, 21]","['72346', '76431', '55314', '17017', '3384']",3384,"['17017', '55314', '3384', '76431', '72346']"
"[17, 21]","[3, 17]","['69704', '62454', '62549', '9795', '33084']",33084,"['9795', '69704', '62549', '62454', '33084']"
"[0, 2]","[3, 17]","['45218', '48095', '54867', '60860', '53579']",53579,"['48095', '45218', '60860', '54867', '53579']"
"[0, 2]","[15, 21]","['70440', '59390', '45218', '67465', '3384']",3384,"['67465', '45218', '3384', '59390', '70440']"
"[9, 26]","[7, 1]","['27788', '6759', '23716', '50181', '16951']",16951,"['23716', '6759', '27788', '50181', '16951']"
"[19, 28]","[3, 16]","['23197', '40111', '55589', '43363', '59100']",59100,"['43363', '55589', '59100', '40111', '23197']"
"[3, 26]","[19, 18]","['9147', '49864', '19246', '40031', '58616']",58616,"['49864', '40031', '19246', '9147', '58616']"
"[7, 3]","[18, 23]","['52457', '61767', '64781', '75828', '42151']",42151,"['61767', '64781', '75828', '42151', '52457']"
"[3, 3]","[19, 8]","['72700', '30004', '10017', '10131', '36396']",36396,"['36396', '30004', '72700', '10131', '10017']"
"[19, 8]","[4, 27]","['71082', '6777', '19346', '36396', '5222']",5222,"['6777', '5222', '71082', '19346', '36396']"
"[17, 5]","[19, 18]","['50221', '33045', '72055', '7913', '58616']",58616,"['33045', '7913', '72055', '50221', '58616']"
"[5, 19]","[15, 21]","['51211', '60473', '77183', '54232', '20839']",20839,"['20839', '54232', '51211', '60473', '77183']"
"[3, 12]","[14, 9]","['27821', '37955', '20968', '1181', '39708']",39708,"['37955', '1181', '39708', '20968', '27821']"
"[14, 8]","[18, 23]","['28694', '28732', '46039', '40877', '42151']",42151,"['28732', '46039', '40877', '42151', '28694']"
"[0, 2]","[3, 16]","['44145', '62759', '70440', '44125', '59100']",59100,"['44125', '70440', '59100', '62759', '44145']"
"[19, 28]","[3, 26]","['55589', '23197', '43363', '40111', '1064']",1064,"['43363', '40111', '1064', '55589', '23197']"
"[17, 18]","[0, 2]","['70105', '31693', '21543', '21408', '44125']",44125,"['21543', '44125', '31693', '21408', '70105']"
"[3, 7]","[4, 27]","['4286', '19796', '37907', '73164', '77515']",77515,"['4286', '73164', '37907', '19796', '77515']"
"[19, 5]","[14, 7]","['76431', '59952', '72346', '32569', '51393']",51393,"['32569', '76431', '59952', '51393', '72346']"
"[3, 17]","[19, 13]","['54792', '38478', '12043', '33084', '43324']",43324,"['38478', '54792', '43324', '33084', '12043']"
"[17, 21]","[0, 7]","['78147', '62549', '9795', '62454', '15613']",15613,"['9795', '15613', '62549', '78147', '62454']"
"[0, 14]","[3, 21]","['37963', '42604', '80522', '39894', '14038']",14038,"['39894', '37963', '42604', '14038', '80522']"
"[3, 12]","[17, 21]","['1181', '20968', '27821', '37955', '62454']",62454,"['27821', '20968', '1181', '62454', '37955']"
"[9, 3]","[18, 23]","['14914', '64671', '9662', '1268', '72365']",72365,"['1268', '9662', '14914', '72365', '64671']"
"[3, 4]","[17, 18]","['11039', '20671', '35787', '9383', '66935']",66935,"['9383', '66935', '20671', '35787', '11039']"
"[0, 6]","[15, 28]","['59474', '75880', '25447', '43375', '3258']",3258,"['43375', '25447', '3258', '59474', '75880']"
"[3, 12]","[19, 10]","['20968', '27821', '1181', '37955', '55791']",55791,"['27821', '37955', '20968', '1181', '55791']"
"[3, 7]","[19, 10]","['19992', '37907', '73164', '30859', '21540']",21540,"['37907', '73164', '30859', '19992', '21540']"
"[19, 10]","[9, 11]","['25618', '25168', '73023', '55791', '335']",335,"['55791', '73023', '335', '25618', '25168']"
"[19, 10]","[3, 17]","['21540', '73023', '25618', '25168', '53579']",53579,"['73023', '21540', '25168', '25618', '53579']"
"[9, 4]","[14, 8]","['79413', '64614', '50510', '80219', '39691']",39691,"['50510', '79413', '80219', '39691', '64614']"
"[3, 7]","[7, 20]","['37907', '19992', '4286', '73164', '54372']",54372,"['73164', '54372', '19992', '37907', '4286']"
"[19, 5]","[5, 22]","['63902', '17017', '59952', '55314', '57572']",57572,"['63902', '17017', '57572', '59952', '55314']"
"[3, 28]","[19, 8]","['8257', '73823', '12683', '42226', '36396']",36396,"['36396', '73823', '8257', '42226', '12683']"
"[5, 29]","[9, 3]","['57316', '18711', '55950', '21765', '1268']",1268,"['18711', '55950', '21765', '1268', '57316']"
"[3, 4]","[18, 25]","['20671', '11039', '35787', '9383', '4132']",4132,"['9383', '20671', '4132', '11039', '35787']"
"[15, 28]","[19, 10]","['23274', '3258', '67905', '38548', '73023']",73023,"['23274', '67905', '3258', '73023', '38548']"
"[19, 25]","[15, 17]","['47247', '59747', '26994', '74532', '47834']",47834,"['74532', '26994', '59747', '47247', '47834']"
"[19, 25]","[14, 8]","['59747', '33749', '74532', '47247', '28694']",28694,"['33749', '28694', '74532', '59747', '47247']"
"[19, 13]","[7, 22]","['43324', '35479', '43396', '26354', '40679']",40679,"['35479', '40679', '26354', '43396', '43324']"
"[7, 3]","[19, 5]","['64781', '52457', '61767', '75828', '76431']",76431,"['61767', '75828', '76431', '64781', '52457']"
"[0, 14]","[5, 19]","['80522', '39894', '37963', '42604', '54232']",54232,"['80522', '42604', '37963', '54232', '39894']"
"[19, 10]","[3, 17]","['73023', '25618', '21540', '25168', '38478']",38478,"['25168', '73023', '25618', '21540', '38478']"
"[3, 21]","[0, 6]","['47060', '42206', '53064', '57272', '25447']",25447,"['47060', '57272', '53064', '42206', '25447']"
"[19, 25]","[9, 4]","['74532', '59747', '47247', '26994', '64614']",64614,"['26994', '47247', '74532', '64614', '59747']"
"[15, 13]","[17, 5]","['68970', '34763', '24364', '53137', '50221']",50221,"['68970', '34763', '50221', '53137', '24364']"
"[15, 13]","[7, 20]","['24364', '68970', '25079', '34763', '55305']",55305,"['34763', '24364', '55305', '25079', '68970']"
"[3, 28]","[9, 3]","['8257', '42226', '55090', '12683', '64671']",64671,"['64671', '8257', '55090', '12683', '42226']"
"[18, 25]","[19, 10]","['25711', '73827', '4132', '3282', '21540']",21540,"['73827', '4132', '3282', '25711', '21540']"
"[7, 20]","[3, 28]","['2425', '2277', '55305', '54372', '73823']",73823,"['2277', '73823', '54372', '2425', '55305']"
"[15, 21]","[9, 4]","['3384', '13497', '7489', '20839', '80219']",80219,"['7489', '3384', '80219', '20839', '13497']"
"[9, 4]","[19, 5]","['50510', '79413', '80219', '64614', '17017']",17017,"['80219', '64614', '17017', '79413', '50510']"
"[14, 9]","[15, 21]","['6508', '40550', '39708', '26506', '7489']",7489,"['6508', '7489', '26506', '40550', '39708']"
"[17, 21]","[0, 7]","['62454', '40487', '69704', '78147', '66807']",66807,"['78147', '66807', '69704', '62454', '40487']"
"[17, 21]","[3, 7]","['40487', '9795', '62454', '69704', '4286']",4286,"['69704', '62454', '40487', '9795', '4286']"
"[15, 17]","[7, 22]","['1225', '11908', '60915', '47834', '23132']",23132,"['60915', '47834', '1225', '23132', '11908']"
"[15, 28]","[19, 18]","['67905', '38548', '23274', '3258', '36535']",36535,"['23274', '67905', '3258', '36535', '38548']"
"[15, 13]","[7, 22]","['24364', '68970', '34763', '25079', '40679']",40679,"['68970', '40679', '25079', '34763', '24364']"
"[3, 16]","[19, 14]","['177', '59100', '56017', '63317', '72517']",72517,"['59100', '63317', '56017', '177', '72517']"
"[7, 22]","[4, 27]","['23132', '79411', '40679', '31113', '12888']",12888,"['79411', '31113', '23132', '40679', '12888']"
"[3, 21]","[19, 14]","['47060', '57272', '53064', '42206', '26372']",26372,"['47060', '57272', '53064', '42206', '26372']"
"[0, 24]","[7, 3]","['48780', '37989', '74418', '31926', '52457']",52457,"['48780', '37989', '31926', '74418', '52457']"
"[15, 28]","[0, 6]","['3258', '67905', '38548', '10526', '25447']",25447,"['3258', '10526', '38548', '67905', '25447']"
"[4, 27]","[19, 13]","['77515', '5222', '12888', '70239', '43396']",43396,"['5222', '70239', '43396', '77515', '12888']"
"[19, 13]","[9, 26]","['42612', '35479', '43324', '43396', '6759']",6759,"['43324', '42612', '6759', '35479', '43396']"
"[4, 27]","[19, 10]","['5222', '70239', '12888', '77515', '21540']",21540,"['70239', '12888', '77515', '5222', '21540']"
"[7, 3]","[0, 14]","['61767', '75828', '64781', '52457', '39894']",39894,"['75828', '61767', '52457', '39894', '64781']"
"[3, 5]","[19, 10]","['63514', '74226', '12162', '64', '25168']",25168,"['12162', '25168', '74226', '64', '63514']"
"[19, 25]","[15, 13]","['47247', '59747', '74532', '26994', '34763']",34763,"['47247', '34763', '74532', '26994', '59747']"
"[14, 9]","[0, 2]","['26506', '40550', '39708', '14102', '9836']",9836,"['9836', '40550', '14102', '26506', '39708']"
"[15, 21]","[0, 2]","['20839', '3384', '7489', '13497', '66847']",66847,"['66847', '20839', '13497', '3384', '7489']"
"[0, 7]","[9, 3]","['10984', '15613', '72266', '65801', '1268']",1268,"['15613', '72266', '65801', '1268', '10984']"
"[7, 3]","[0, 6]","['75828', '64781', '61767', '52457', '59474']",59474,"['64781', '59474', '52457', '61767', '75828']"
"[3, 16]","[5, 4]","['56017', '177', '11746', '59100', '62609']",62609,"['11746', '59100', '62609', '56017', '177']"
"[19, 25]","[5, 29]","['74532', '47247', '26994', '33749', '52548']",52548,"['74532', '47247', '26994', '33749', '52548']"
"[7, 20]","[15, 13]","['2277', '2425', '54372', '55305', '20590']",20590,"['2277', '20590', '54372', '55305', '2425']"
"[0, 2]","[3, 4]","['67842', '63508', '70440', '44145', '9383']",9383,"['63508', '67842', '9383', '44145', '70440']"
"[15, 13]","[19, 14]","['24364', '68970', '42684', '53137', '26703']",26703,"['42684', '26703', '24364', '68970', '53137']"
"[5, 19]","[14, 7]","['51211', '35619', '53655', '10743', '51393']",51393,"['10743', '51211', '35619', '51393', '53655']"
"[0, 7]","[3, 16]","['15613', '72266', '66807', '10984', '59100']",59100,"['10984', '66807', '59100', '72266', '15613']"
"[3, 5]","[14, 9]","['64', '74226', '63514', '12162', '6508']",6508,"['12162', '64', '6508', '63514', '74226']"
"[3, 16]","[0, 24]","['177', '11746', '59100', '56017', '37989']",37989,"['59100', '177', '37989', '56017', '11746']"
"[15, 17]","[9, 11]","['47834', '11908', '1225', '60915', '15606']",15606,"['47834', '60915', '15606', '11908', '1225']"
"[19, 28]","[3, 4]","['55589', '40111', '42272', '43363', '20671']",20671,"['42272', '20671', '43363', '55589', '40111']"
"[19, 8]","[0, 0]","['36396', '6777', '19346', '71082', '28082']",28082,"['19346', '6777', '28082', '36396', '71082']"
"[0, 0]","[19, 8]","['28082', '14834', '78009', '8176', '19346']",19346,"['19346', '8176', '14834', '28082', '78009']"
"[14, 9]","[0, 14]","['39708', '6508', '26678', '26506', '17291']",17291,"['26678', '39708', '17291', '6508', '26506']"
"[5, 29]","[3, 26]","['21765', '57316', '55950', '52548', '40031']",40031,"['52548', '21765', '55950', '57316', '40031']"
"[7, 3]","[9, 26]","['52457', '64781', '75828', '61767', '7474']",7474,"['52457', '75828', '64781', '61767', '7474']"
"[19, 28]","[7, 20]","['52721', '40111', '42272', '43363', '2425']",2425,"['40111', '43363', '52721', '2425', '42272']"
"[0, 2]","[3, 4]","['9639', '67465', '28242', '45218', '9383']",9383,"['67465', '9639', '9383', '45218', '28242']"
