base_cluster,other_cluster,group,outlier_id,options
"[0, 2]","[18, 25]","['59390', '60860', '32703', '48095', '25711']",25711,"['32703', '59390', '60860', '48095', '25711']"
"[3, 17]","[15, 17]","['33084', '54792', '53579', '12043', '1225']",1225,"['54792', '33084', '53579', '12043', '1225']"
"[7, 1]","[17, 5]","['3536', '8109', '53652', '12421', '72055']",72055,"['8109', '12421', '3536', '72055', '53652']"
"[18, 25]","[0, 14]","['4132', '25711', '3282', '62071', '37963']",37963,"['37963', '3282', '62071', '4132', '25711']"
"[3, 3]","[15, 17]","['22002', '22487', '30004', '994', '47834']",47834,"['22487', '30004', '22002', '994', '47834']"
"[17, 21]","[7, 1]","['69704', '62454', '40487', '9795', '8109']",8109,"['8109', '40487', '69704', '9795', '62454']"
"[15, 21]","[3, 21]","['7489', '13497', '3384', '20839', '53064']",53064,"['7489', '3384', '53064', '13497', '20839']"
"[17, 18]","[7, 22]","['21543', '70105', '51240', '21408', '23132']",23132,"['21543', '51240', '23132', '21408', '70105']"
"[3, 28]","[15, 13]","['42226', '12683', '73823', '55090', '53137']",53137,"['73823', '42226', '12683', '53137', '55090']"
"[0, 14]","[18, 23]","['17291', '1261', '80522', '39894', '25667']",25667,"['39894', '80522', '1261', '17291', '25667']"
"[18, 23]","[0, 7]","['12104', '6216', '25667', '64148', '10984']",10984,"['25667', '10984', '12104', '64148', '6216']"
"[3, 7]","[15, 21]","['19796', '73164', '19992', '4286', '3384']",3384,"['3384', '4286', '19796', '19992', '73164']"
"[3, 17]","[15, 13]","['38478', '33084', '54792', '53579', '53137']",53137,"['53579', '53137', '38478', '33084', '54792']"
"[18, 23]","[0, 24]","['6216', '48306', '10433', '25667', '37989']",37989,"['25667', '10433', '37989', '6216', '48306']"
"[7, 1]","[17, 5]","['12376', '16951', '12421', '3536', '72055']",72055,"['72055', '12376', '3536', '12421', '16951']"
"[18, 25]","[0, 6]","['3282', '4132', '62071', '25711', '43036']",43036,"['3282', '25711', '62071', '4132', '43036']"
"[18, 23]","[0, 2]","['32105', '26052', '64247', '64148', '60860']",60860,"['64148', '32105', '26052', '60860', '64247']"
"[18, 23]","[0, 24]","['59794', '64148', '37360', '5909', '74418']",74418,"['5909', '59794', '64148', '74418', '37360']"
"[3, 26]","[15, 28]","['50906', '19246', '40031', '1064', '10526']",10526,"['50906', '10526', '40031', '19246', '1064']"
"[3, 16]","[15, 28]","['56017', '59100', '11746', '63317', '67905']",67905,"['67905', '59100', '11746', '56017', '63317']"
"[15, 28]","[3, 3]","['67905', '23274', '10526', '3258', '30004']",30004,"['30004', '10526', '67905', '23274', '3258']"
"[15, 13]","[3, 5]","['20590', '25079', '53137', '24364', '74226']",74226,"['53137', '25079', '74226', '24364', '20590']"
"[3, 26]","[15, 13]","['72586', '19246', '11033', '40031', '53137']",53137,"['40031', '11033', '72586', '19246', '53137']"
"[18, 23]","[0, 24]","['12104', '40817', '61353', '37360', '37989']",37989,"['37360', '61353', '37989', '12104', '40817']"
"[18, 23]","[0, 2]","['72978', '26755', '10433', '61353', '44145']",44145,"['10433', '61353', '72978', '26755', '44145']"
"[18, 23]","[0, 2]","['14167', '59794', '32105', '64148', '51831']",51831,"['14167', '64148', '32105', '51831', '59794']"
"[3, 3]","[15, 28]","['22487', '10131', '72700', '22002', '38548']",38548,"['10131', '22487', '72700', '22002', '38548']"
"[0, 14]","[18, 25]","['80522', '37963', '17291', '42604', '3282']",3282,"['37963', '80522', '42604', '3282', '17291']"
"[3, 26]","[15, 13]","['72586', '49864', '50906', '40031', '53137']",53137,"['53137', '40031', '49864', '50906', '72586']"
"[3, 26]","[15, 17]","['18887', '9147', '72586', '40031', '11908']",11908,"['18887', '9147', '72586', '40031', '11908']"
"[18, 23]","[0, 0]","['14167', '61353', '42151', '72365', '14834']",14834,"['61353', '14167', '42151', '14834', '72365']"
"[15, 13]","[3, 5]","['53137', '20590', '68970', '34763', '74226']",74226,"['68970', '34763', '74226', '53137', '20590']"
"[3, 26]","[15, 13]","['40031', '49864', '11033', '18887', '53137']",53137,"['53137', '40031', '49864', '18887', '11033']"
"[7, 1]","[17, 5]","['12421', '12376', '10825', '3536', '33045']",33045,"['33045', '12376', '3536', '10825', '12421']"
"[3, 26]","[15, 28]","['50906', '9147', '68096', '72586', '23274']",23274,"['68096', '72586', '50906', '23274', '9147']"
"[17, 18]","[7, 22]","['31693', '21408', '51240', '66935', '40679']",40679,"['21408', '51240', '40679', '66935', '31693']"
"[17, 18]","[7, 3]","['46660', '21408', '31693', '51240', '64781']",64781,"['51240', '21408', '31693', '46660', '64781']"
"[18, 25]","[0, 2]","['25711', '62071', '73827', '4132', '60860']",60860,"['4132', '62071', '25711', '73827', '60860']"
"[0, 2]","[18, 23]","['44125', '59390', '66847', '62759', '15451']",15451,"['59390', '62759', '15451', '66847', '44125']"
"[0, 14]","[18, 23]","['75707', '17291', '1261', '42604', '10433']",10433,"['10433', '1261', '42604', '17291', '75707']"
"[0, 2]","[18, 23]","['48095', '44125', '45218', '9836', '61353']",61353,"['61353', '44125', '9836', '48095', '45218']"
"[3, 3]","[15, 21]","['22002', '10131', '30004', '22487', '13497']",13497,"['13497', '10131', '30004', '22487', '22002']"
"[7, 1]","[17, 21]","['16951', '3536', '12421', '8109', '62549']",62549,"['62549', '3536', '8109', '16951', '12421']"
"[18, 23]","[0, 14]","['14167', '40817', '59794', '26052', '75707']",75707,"['59794', '14167', '40817', '75707', '26052']"
"[3, 17]","[15, 28]","['12043', '38478', '64047', '53579', '38548']",38548,"['64047', '12043', '38478', '38548', '53579']"
"[0, 2]","[18, 23]","['45218', '62759', '44802', '9836', '6216']",6216,"['44802', '62759', '45218', '9836', '6216']"
"[3, 3]","[15, 21]","['994', '10017', '22487', '10131', '13497']",13497,"['10017', '13497', '22487', '994', '10131']"
"[3, 16]","[15, 28]","['59100', '56017', '11746', '63317', '23274']",23274,"['59100', '11746', '23274', '56017', '63317']"
"[0, 7]","[18, 25]","['10984', '65801', '15613', '72266', '62071']",62071,"['62071', '72266', '10984', '15613', '65801']"
"[0, 2]","[18, 23]","['59390', '67465', '44125', '80744', '61353']",61353,"['59390', '80744', '61353', '67465', '44125']"
"[0, 14]","[18, 23]","['42604', '80522', '39894', '37963', '61353']",61353,"['80522', '61353', '42604', '39894', '37963']"
"[0, 2]","[18, 23]","['43629', '45218', '44125', '67465', '72365']",72365,"['43629', '67465', '72365', '44125', '45218']"
"[0, 14]","[18, 25]","['17291', '39894', '75707', '80522', '4132']",4132,"['17291', '75707', '80522', '4132', '39894']"
"[7, 1]","[17, 5]","['53652', '3536', '17550', '8109', '50221']",50221,"['50221', '8109', '3536', '53652', '17550']"
"[3, 17]","[15, 28]","['54792', '12043', '33084', '53579', '23274']",23274,"['33084', '54792', '23274', '53579', '12043']"
"[17, 18]","[7, 1]","['46660', '66935', '31693', '70105', '53652']",53652,"['53652', '70105', '46660', '31693', '66935']"
"[15, 13]","[3, 26]","['20590', '34763', '68970', '25079', '34449']",34449,"['34763', '25079', '68970', '34449', '20590']"
"[3, 3]","[15, 28]","['10017', '10131', '994', '22487', '38548']",38548,"['10131', '994', '22487', '10017', '38548']"
"[3, 26]","[15, 17]","['18887', '32729', '50906', '49864', '60915']",60915,"['18887', '60915', '49864', '50906', '32729']"
"[7, 1]","[17, 5]","['3536', '16951', '12421', '17550', '72055']",72055,"['3536', '16951', '17550', '12421', '72055']"
"[15, 13]","[3, 17]","['25079', '34763', '42684', '24364', '38478']",38478,"['25079', '38478', '34763', '42684', '24364']"
"[15, 28]","[3, 28]","['23274', '67905', '3258', '38548', '55090']",55090,"['55090', '67905', '3258', '23274', '38548']"
"[15, 28]","[3, 5]","['3258', '38548', '67905', '23274', '12162']",12162,"['3258', '23274', '38548', '12162', '67905']"
"[7, 1]","[17, 18]","['10825', '53652', '3536', '12376', '6955']",6955,"['53652', '10825', '6955', '12376', '3536']"
"[3, 21]","[15, 13]","['14038', '42206', '57272', '53064', '20590']",20590,"['57272', '14038', '53064', '20590', '42206']"
"[17, 21]","[7, 20]","['9795', '62549', '62454', '78147', '2425']",2425,"['9795', '62454', '2425', '78147', '62549']"
"[3, 16]","[15, 13]","['177', '11746', '56017', '63317', '25079']",25079,"['63317', '177', '25079', '56017', '11746']"
"[3, 16]","[15, 28]","['63317', '177', '11746', '56017', '10526']",10526,"['10526', '63317', '11746', '56017', '177']"
"[0, 14]","[18, 23]","['1261', '75707', '37963', '80522', '78682']",78682,"['1261', '80522', '75707', '78682', '37963']"
"[3, 26]","[15, 28]","['40031', '34449', '50906', '1064', '10526']",10526,"['40031', '10526', '34449', '50906', '1064']"
"[3, 28]","[15, 13]","['42226', '55090', '73823', '12683', '34763']",34763,"['73823', '34763', '12683', '55090', '42226']"
"[0, 14]","[18, 23]","['80522', '37963', '17291', '39894', '12104']",12104,"['12104', '17291', '37963', '80522', '39894']"
"[0, 6]","[18, 25]","['41154', '59474', '25447', '75880', '4132']",4132,"['59474', '4132', '41154', '25447', '75880']"
"[0, 7]","[18, 23]","['65801', '66807', '10984', '15613', '64247']",64247,"['66807', '15613', '64247', '10984', '65801']"
"[0, 2]","[18, 25]","['43629', '66847', '51831', '9836', '25711']",25711,"['51831', '25711', '9836', '43629', '66847']"
"[0, 6]","[18, 25]","['49395', '43036', '59474', '75880', '73827']",73827,"['43036', '59474', '73827', '75880', '49395']"
"[3, 7]","[15, 13]","['30859', '19992', '37907', '19796', '24364']",24364,"['19796', '30859', '37907', '24364', '19992']"
"[15, 13]","[3, 28]","['68970', '42684', '25079', '53137', '42226']",42226,"['42226', '68970', '42684', '25079', '53137']"
"[3, 3]","[15, 21]","['30004', '10017', '22002', '10131', '7489']",7489,"['30004', '10131', '7489', '22002', '10017']"
"[3, 17]","[15, 17]","['33084', '53579', '64047', '54792', '11908']",11908,"['64047', '53579', '33084', '54792', '11908']"
"[3, 3]","[15, 28]","['22002', '994', '72700', '22487', '10526']",10526,"['22002', '72700', '10526', '994', '22487']"
"[3, 3]","[15, 28]","['22002', '72700', '10017', '994', '38548']",38548,"['22002', '994', '38548', '72700', '10017']"
"[3, 17]","[15, 28]","['53579', '33084', '12043', '64047', '3258']",3258,"['53579', '33084', '64047', '12043', '3258']"
"[15, 28]","[3, 3]","['38548', '67905', '3258', '10526', '72700']",72700,"['38548', '72700', '10526', '67905', '3258']"
"[3, 3]","[15, 17]","['10017', '10131', '994', '72700', '1225']",1225,"['10017', '994', '1225', '72700', '10131']"
"[3, 26]","[15, 28]","['19246', '49864', '32729', '9147', '10526']",10526,"['9147', '19246', '49864', '32729', '10526']"
"[3, 26]","[15, 13]","['49864', '9147', '50906', '34449', '42684']",42684,"['49864', '34449', '9147', '42684', '50906']"
"[3, 3]","[15, 17]","['10131', '22002', '22487', '30004', '60915']",60915,"['30004', '22002', '60915', '10131', '22487']"
"[17, 21]","[7, 20]","['40487', '9795', '78147', '69704', '54372']",54372,"['9795', '40487', '69704', '78147', '54372']"
"[3, 17]","[15, 21]","['38478', '54792', '64047', '33084', '13497']",13497,"['54792', '64047', '33084', '13497', '38478']"
"[15, 13]","[3, 4]","['20590', '25079', '53137', '24364', '35787']",35787,"['25079', '20590', '24364', '35787', '53137']"
"[3, 7]","[15, 28]","['73164', '4286', '30859', '19992', '10526']",10526,"['73164', '30859', '4286', '10526', '19992']"
"[17, 18]","[7, 1]","['6955', '70105', '66935', '21543', '8109']",8109,"['8109', '6955', '21543', '70105', '66935']"
"[3, 3]","[15, 17]","['22002', '22487', '10131', '72700', '60915']",60915,"['72700', '22002', '60915', '22487', '10131']"
"[3, 26]","[15, 21]","['72586', '1064', '19246', '9147', '3384']",3384,"['19246', '9147', '3384', '1064', '72586']"
"[0, 2]","[18, 25]","['63508', '44802', '54867', '67842', '4132']",4132,"['67842', '44802', '54867', '4132', '63508']"
"[0, 2]","[18, 25]","['70440', '28242', '59390', '62759', '4132']",4132,"['70440', '62759', '28242', '59390', '4132']"
"[17, 18]","[7, 1]","['21543', '66316', '46660', '66935', '53652']",53652,"['66935', '21543', '53652', '46660', '66316']"
"[7, 1]","[17, 5]","['53652', '16951', '12421', '10825', '72055']",72055,"['12421', '10825', '16951', '72055', '53652']"
"[18, 23]","[0, 2]","['15451', '10433', '37360', '40817', '60860']",60860,"['60860', '40817', '37360', '10433', '15451']"
"[17, 21]","[7, 1]","['62549', '69704', '40487', '9795', '12376']",12376,"['62549', '69704', '40487', '12376', '9795']"
"[17, 18]","[7, 20]","['66935', '46660', '66316', '31693', '54372']",54372,"['66935', '31693', '66316', '54372', '46660']"
"[7, 1]","[17, 18]","['12421', '17550', '16951', '10825', '66316']",66316,"['10825', '16951', '17550', '12421', '66316']"
"[15, 28]","[3, 3]","['38548', '10526', '67905', '23274', '30004']",30004,"['38548', '23274', '67905', '30004', '10526']"
"[3, 3]","[15, 21]","['994', '72700', '30004', '10131', '20839']",20839,"['10131', '994', '20839', '30004', '72700']"
"[3, 21]","[15, 13]","['57272', '14038', '42206', '53064', '53137']",53137,"['57272', '53064', '14038', '42206', '53137']"
"[3, 28]","[15, 13]","['8257', '42226', '55090', '73823', '42684']",42684,"['42684', '55090', '42226', '8257', '73823']"
"[15, 28]","[3, 7]","['38548', '10526', '23274', '3258', '4286']",4286,"['10526', '38548', '3258', '4286', '23274']"
"[0, 2]","[18, 23]","['44145', '44802', '60860', '27625', '26052']",26052,"['44802', '26052', '27625', '44145', '60860']"
"[7, 1]","[17, 21]","['17550', '12421', '12376', '10825', '40487']",40487,"['10825', '40487', '17550', '12421', '12376']"
"[0, 6]","[18, 23]","['25447', '41154', '59474', '75880', '59794']",59794,"['25447', '75880', '59794', '59474', '41154']"
"[3, 3]","[15, 21]","['30004', '10131', '22487', '72700', '7489']",7489,"['22487', '10131', '72700', '30004', '7489']"
"[15, 28]","[3, 7]","['3258', '38548', '23274', '10526', '73164']",73164,"['10526', '38548', '23274', '3258', '73164']"
"[17, 18]","[7, 22]","['46660', '6955', '51240', '70105', '40679']",40679,"['40679', '51240', '70105', '46660', '6955']"
"[17, 18]","[7, 22]","['70105', '31693', '66935', '21408', '23132']",23132,"['23132', '31693', '21408', '66935', '70105']"
"[3, 26]","[15, 28]","['32729', '1064', '19246', '11033', '23274']",23274,"['19246', '23274', '32729', '1064', '11033']"
"[17, 18]","[7, 3]","['21543', '51240', '31693', '66316', '64781']",64781,"['51240', '66316', '64781', '31693', '21543']"
"[15, 13]","[3, 5]","['34763', '20590', '24364', '53137', '63514']",63514,"['53137', '24364', '20590', '63514', '34763']"
"[0, 2]","[18, 23]","['51831', '67465', '66847', '9639', '59794']",59794,"['66847', '67465', '9639', '51831', '59794']"
"[17, 21]","[7, 3]","['78147', '62549', '40487', '69704', '61767']",61767,"['78147', '62549', '40487', '69704', '61767']"
"[0, 14]","[18, 23]","['17291', '37963', '42604', '80522', '59794']",59794,"['42604', '37963', '59794', '17291', '80522']"
"[0, 2]","[18, 25]","['45218', '59390', '54867', '70440', '4132']",4132,"['45218', '54867', '4132', '59390', '70440']"
"[3, 26]","[15, 13]","['18887', '32729', '1064', '50906', '20590']",20590,"['18887', '32729', '50906', '1064', '20590']"
"[3, 16]","[15, 17]","['177', '56017', '11746', '59100', '1225']",1225,"['59100', '56017', '11746', '1225', '177']"
"[3, 26]","[15, 21]","['49864', '68096', '9147', '32729', '7489']",7489,"['49864', '32729', '7489', '9147', '68096']"
"[3, 7]","[15, 28]","['19796', '30859', '37907', '73164', '10526']",10526,"['37907', '19796', '73164', '30859', '10526']"
"[3, 26]","[15, 28]","['50906', '11033', '19246', '34449', '10526']",10526,"['50906', '19246', '10526', '11033', '34449']"
"[0, 6]","[18, 23]","['43036', '75880', '59474', '43375', '40817']",40817,"['40817', '59474', '75880', '43036', '43375']"
"[15, 28]","[3, 16]","['10526', '3258', '23274', '67905', '11746']",11746,"['11746', '67905', '3258', '10526', '23274']"
"[17, 21]","[7, 1]","['69704', '62454', '40487', '78147', '12376']",12376,"['12376', '40487', '69704', '78147', '62454']"
"[17, 18]","[7, 22]","['66935', '21408', '21543', '66316', '79411']",79411,"['66935', '21543', '66316', '79411', '21408']"
"[15, 13]","[3, 4]","['25079', '24364', '68970', '20590', '35787']",35787,"['25079', '68970', '35787', '20590', '24364']"
"[3, 17]","[15, 28]","['53579', '64047', '38478', '54792', '10526']",10526,"['64047', '38478', '10526', '54792', '53579']"
"[0, 6]","[18, 25]","['41154', '43036', '75880', '49395', '62071']",62071,"['75880', '43036', '41154', '62071', '49395']"
"[17, 18]","[7, 20]","['66935', '66316', '21543', '21408', '2277']",2277,"['66316', '2277', '21408', '66935', '21543']"
"[0, 14]","[18, 23]","['75707', '80522', '39894', '37963', '12104']",12104,"['80522', '75707', '12104', '39894', '37963']"
"[3, 17]","[15, 17]","['33084', '12043', '53579', '64047', '47834']",47834,"['47834', '12043', '53579', '33084', '64047']"
"[3, 3]","[15, 28]","['22487', '30004', '994', '72700', '23274']",23274,"['23274', '72700', '30004', '994', '22487']"
"[18, 25]","[0, 0]","['4132', '3282', '62071', '73827', '78009']",78009,"['62071', '73827', '3282', '4132', '78009']"
"[0, 14]","[18, 25]","['42604', '75707', '37963', '39894', '73827']",73827,"['75707', '42604', '73827', '37963', '39894']"
"[7, 1]","[17, 18]","['10825', '12421', '8109', '17550', '51240']",51240,"['17550', '51240', '10825', '8109', '12421']"
"[0, 6]","[18, 23]","['75880', '43375', '43036', '41154', '20502']",20502,"['75880', '43036', '41154', '43375', '20502']"
"[0, 14]","[18, 25]","['37963', '42604', '75707', '17291', '3282']",3282,"['17291', '3282', '42604', '37963', '75707']"
"[3, 3]","[15, 21]","['10131', '10017', '30004', '72700', '3384']",3384,"['30004', '10017', '3384', '10131', '72700']"
"[15, 13]","[3, 28]","['53137', '24364', '34763', '25079', '8257']",8257,"['34763', '53137', '24364', '8257', '25079']"
"[15, 13]","[3, 17]","['25079', '42684', '20590', '24364', '54792']",54792,"['25079', '24364', '54792', '42684', '20590']"
"[0, 2]","[18, 25]","['44145', '59390', '51831', '43629', '73827']",73827,"['59390', '44145', '43629', '73827', '51831']"
