base_cluster,other_cluster,group,outlier_id,options
"[19, 18]","[17, 18]","['49556', '74633', '55086', '58616', '51240']",51240,"['74633', '51240', '49556', '55086', '58616']"
"[5, 4]","[9, 4]","['53032', '27706', '70560', '62609', '50510']",50510,"['27706', '50510', '53032', '70560', '62609']"
"[3, 26]","[9, 26]","['72586', '68096', '19246', '34449', '27788']",27788,"['27788', '68096', '19246', '34449', '72586']"
"[15, 13]","[19, 13]","['24364', '25079', '68970', '34763', '42612']",42612,"['42612', '25079', '24364', '68970', '34763']"
"[19, 13]","[15, 13]","['42612', '35479', '43396', '43324', '25079']",25079,"['43324', '35479', '43396', '25079', '42612']"
"[19, 5]","[3, 5]","['76431', '17017', '72346', '32569', '63514']",63514,"['72346', '76431', '32569', '63514', '17017']"
"[3, 26]","[9, 26]","['1064', '32729', '40031', '72586', '27788']",27788,"['27788', '1064', '32729', '40031', '72586']"
"[3, 26]","[9, 26]","['72586', '49864', '1064', '11033', '27788']",27788,"['72586', '1064', '11033', '27788', '49864']"
"[19, 18]","[17, 18]","['41277', '29042', '58616', '55086', '46660']",46660,"['58616', '46660', '29042', '41277', '55086']"
"[19, 5]","[3, 5]","['72346', '55314', '63902', '17017', '63514']",63514,"['63902', '55314', '72346', '17017', '63514']"
"[5, 4]","[3, 4]","['53032', '35725', '27706', '70560', '35787']",35787,"['35787', '27706', '35725', '70560', '53032']"
"[3, 3]","[9, 3]","['994', '30004', '72700', '22002', '1268']",1268,"['1268', '72700', '30004', '22002', '994']"
"[19, 5]","[17, 5]","['63902', '59952', '55314', '72346', '7913']",7913,"['63902', '7913', '72346', '55314', '59952']"
"[5, 4]","[9, 4]","['63485', '27706', '53032', '2004', '64614']",64614,"['53032', '64614', '27706', '63485', '2004']"
"[3, 26]","[9, 26]","['40031', '32729', '72586', '34449', '23716']",23716,"['40031', '23716', '32729', '72586', '34449']"
"[19, 18]","[17, 18]","['58616', '41277', '55086', '36535', '21543']",21543,"['21543', '55086', '41277', '58616', '36535']"
"[19, 18]","[17, 18]","['49556', '41277', '29042', '35149', '46660']",46660,"['35149', '49556', '29042', '41277', '46660']"
"[19, 18]","[17, 18]","['41277', '55086', '49556', '74633', '66316']",66316,"['49556', '74633', '55086', '66316', '41277']"
"[17, 18]","[19, 18]","['21543', '70105', '51240', '66316', '30721']",30721,"['21543', '66316', '70105', '51240', '30721']"
"[19, 18]","[17, 18]","['29042', '55086', '74633', '58616', '21408']",21408,"['58616', '55086', '29042', '21408', '74633']"
"[19, 18]","[17, 18]","['41277', '74633', '35149', '49556', '21543']",21543,"['74633', '35149', '41277', '49556', '21543']"
"[3, 26]","[9, 26]","['50906', '49864', '9147', '68096', '50181']",50181,"['9147', '49864', '50906', '50181', '68096']"
"[15, 13]","[19, 13]","['34763', '68970', '25079', '24364', '43324']",43324,"['34763', '25079', '24364', '43324', '68970']"
"[15, 13]","[19, 13]","['20590', '24364', '42684', '25079', '37914']",37914,"['37914', '24364', '42684', '25079', '20590']"
"[19, 5]","[17, 5]","['72346', '76431', '59952', '55314', '72055']",72055,"['76431', '59952', '55314', '72055', '72346']"
"[19, 5]","[17, 5]","['59952', '72346', '76431', '55314', '50221']",50221,"['55314', '50221', '72346', '76431', '59952']"
"[19, 18]","[17, 18]","['35149', '29042', '41277', '36535', '66316']",66316,"['36535', '29042', '41277', '66316', '35149']"
"[19, 18]","[17, 18]","['30721', '36535', '58616', '29042', '21543']",21543,"['36535', '58616', '29042', '21543', '30721']"
"[5, 4]","[9, 4]","['27706', '62609', '35725', '70560', '50510']",50510,"['27706', '50510', '35725', '62609', '70560']"
"[19, 18]","[17, 18]","['41277', '35149', '74633', '49556', '46660']",46660,"['49556', '35149', '74633', '41277', '46660']"
"[17, 18]","[19, 18]","['21543', '31693', '21408', '6955', '30721']",30721,"['21408', '30721', '21543', '31693', '6955']"
"[19, 18]","[17, 18]","['29042', '30721', '55086', '35149', '66935']",66935,"['35149', '66935', '30721', '55086', '29042']"
"[5, 4]","[3, 4]","['53032', '70560', '62609', '27706', '9383']",9383,"['27706', '70560', '62609', '9383', '53032']"
"[0, 14]","[19, 14]","['37963', '1261', '39894', '75707', '26703']",26703,"['37963', '1261', '39894', '26703', '75707']"
"[5, 4]","[9, 4]","['51114', '35725', '62609', '53032', '80219']",80219,"['62609', '80219', '35725', '53032', '51114']"
"[5, 4]","[3, 4]","['53032', '70560', '2004', '27706', '9383']",9383,"['53032', '27706', '2004', '9383', '70560']"
"[19, 18]","[17, 18]","['35149', '49556', '74633', '55086', '46660']",46660,"['35149', '74633', '46660', '55086', '49556']"
"[17, 18]","[19, 18]","['51240', '46660', '21543', '66935', '49556']",49556,"['21543', '46660', '49556', '51240', '66935']"
"[19, 18]","[17, 18]","['41277', '35149', '74633', '29042', '66316']",66316,"['35149', '29042', '74633', '66316', '41277']"
"[5, 4]","[9, 4]","['2004', '62609', '63485', '35725', '80219']",80219,"['35725', '62609', '2004', '80219', '63485']"
"[19, 18]","[17, 18]","['41277', '29042', '55086', '35149', '46660']",46660,"['46660', '41277', '29042', '35149', '55086']"
"[17, 18]","[19, 18]","['66316', '21408', '46660', '70105', '30721']",30721,"['30721', '66316', '70105', '46660', '21408']"
"[5, 4]","[3, 4]","['27706', '63485', '62609', '53032', '20671']",20671,"['20671', '27706', '62609', '63485', '53032']"
"[19, 18]","[17, 18]","['36535', '41277', '58616', '35149', '21543']",21543,"['36535', '35149', '21543', '58616', '41277']"
"[19, 18]","[17, 18]","['29042', '49556', '58616', '74633', '21408']",21408,"['21408', '49556', '58616', '74633', '29042']"
"[17, 18]","[19, 18]","['21408', '70105', '51240', '46660', '41277']",41277,"['46660', '21408', '51240', '70105', '41277']"
"[19, 18]","[17, 18]","['30721', '36535', '49556', '29042', '51240']",51240,"['51240', '49556', '29042', '30721', '36535']"
"[17, 18]","[19, 18]","['51240', '21543', '66935', '70105', '55086']",55086,"['51240', '21543', '70105', '55086', '66935']"
"[3, 3]","[9, 3]","['10017', '30004', '22002', '10131', '74662']",74662,"['22002', '74662', '10017', '10131', '30004']"
"[19, 18]","[17, 18]","['74633', '58616', '30721', '41277', '6955']",6955,"['30721', '41277', '58616', '6955', '74633']"
"[17, 18]","[19, 18]","['6955', '51240', '21408', '66316', '58616']",58616,"['6955', '66316', '21408', '51240', '58616']"
"[17, 18]","[19, 18]","['66935', '46660', '21543', '6955', '74633']",74633,"['74633', '6955', '21543', '46660', '66935']"
"[3, 26]","[9, 26]","['40031', '19246', '1064', '32729', '23716']",23716,"['23716', '1064', '32729', '40031', '19246']"
"[0, 14]","[19, 14]","['75707', '39894', '1261', '80522', '26703']",26703,"['80522', '1261', '39894', '26703', '75707']"
"[17, 18]","[19, 18]","['6955', '66935', '66316', '31693', '55086']",55086,"['31693', '55086', '6955', '66316', '66935']"
"[17, 18]","[19, 18]","['66935', '6955', '21543', '70105', '49556']",49556,"['6955', '66935', '70105', '21543', '49556']"
"[3, 26]","[9, 26]","['68096', '9147', '72586', '18887', '50181']",50181,"['50181', '68096', '9147', '72586', '18887']"
"[17, 18]","[19, 18]","['21408', '6955', '66935', '66316', '29042']",29042,"['21408', '6955', '66935', '66316', '29042']"
"[19, 5]","[3, 5]","['72346', '59952', '17017', '55314', '64']",64,"['64', '17017', '55314', '72346', '59952']"
"[3, 7]","[14, 7]","['30859', '19992', '19796', '37907', '67483']",67483,"['37907', '30859', '19992', '67483', '19796']"
"[3, 26]","[9, 26]","['34449', '68096', '40031', '49864', '7474']",7474,"['49864', '40031', '7474', '34449', '68096']"
"[17, 18]","[19, 18]","['46660', '66935', '66316', '70105', '55086']",55086,"['66935', '46660', '55086', '70105', '66316']"
"[3, 26]","[9, 26]","['19246', '68096', '40031', '9147', '6759']",6759,"['68096', '40031', '6759', '19246', '9147']"
"[19, 18]","[17, 18]","['36535', '30721', '55086', '35149', '66316']",66316,"['66316', '30721', '55086', '36535', '35149']"
"[3, 26]","[9, 26]","['1064', '49864', '40031', '32729', '7474']",7474,"['32729', '49864', '40031', '7474', '1064']"
"[5, 4]","[3, 4]","['35725', '63485', '27706', '2004', '20671']",20671,"['2004', '20671', '63485', '27706', '35725']"
"[17, 21]","[3, 21]","['69704', '9795', '40487', '78147', '57272']",57272,"['9795', '69704', '40487', '57272', '78147']"
"[19, 18]","[17, 18]","['74633', '35149', '30721', '49556', '66316']",66316,"['35149', '30721', '74633', '49556', '66316']"
"[5, 4]","[3, 4]","['35725', '27706', '51114', '63485', '9383']",9383,"['35725', '27706', '9383', '51114', '63485']"
"[17, 18]","[19, 18]","['21408', '6955', '31693', '66316', '74633']",74633,"['74633', '31693', '6955', '21408', '66316']"
"[19, 18]","[17, 18]","['30721', '49556', '58616', '55086', '70105']",70105,"['55086', '70105', '49556', '30721', '58616']"
"[3, 26]","[9, 26]","['34449', '9147', '49864', '72586', '27788']",27788,"['27788', '72586', '34449', '49864', '9147']"
"[0, 14]","[19, 14]","['17291', '42604', '80522', '1261', '72517']",72517,"['80522', '72517', '1261', '42604', '17291']"
"[17, 18]","[19, 18]","['66935', '70105', '31693', '6955', '41277']",41277,"['6955', '31693', '41277', '70105', '66935']"
"[17, 18]","[19, 18]","['66935', '21408', '21543', '51240', '41277']",41277,"['21543', '51240', '41277', '21408', '66935']"
"[17, 18]","[19, 18]","['66935', '21408', '51240', '21543', '36535']",36535,"['36535', '51240', '21543', '21408', '66935']"
"[3, 26]","[9, 26]","['19246', '72586', '11033', '34449', '23716']",23716,"['11033', '23716', '19246', '72586', '34449']"
"[3, 3]","[9, 3]","['30004', '22002', '22487', '72700', '9662']",9662,"['22487', '9662', '72700', '30004', '22002']"
"[3, 26]","[9, 26]","['50906', '72586', '9147', '40031', '23716']",23716,"['72586', '9147', '50906', '23716', '40031']"
"[17, 18]","[19, 18]","['21408', '31693', '66935', '51240', '29042']",29042,"['66935', '31693', '51240', '21408', '29042']"
"[17, 18]","[19, 18]","['66935', '70105', '21408', '21543', '35149']",35149,"['66935', '21543', '35149', '70105', '21408']"
"[3, 26]","[9, 26]","['72586', '1064', '9147', '34449', '6759']",6759,"['9147', '34449', '72586', '6759', '1064']"
"[17, 21]","[3, 21]","['69704', '78147', '40487', '62549', '57272']",57272,"['78147', '69704', '57272', '40487', '62549']"
"[3, 26]","[9, 26]","['50906', '49864', '1064', '11033', '7474']",7474,"['7474', '49864', '1064', '11033', '50906']"
"[17, 18]","[19, 18]","['31693', '6955', '51240', '66935', '41277']",41277,"['31693', '41277', '51240', '6955', '66935']"
"[17, 18]","[19, 18]","['6955', '31693', '21408', '66316', '58616']",58616,"['66316', '31693', '6955', '21408', '58616']"
"[17, 18]","[19, 18]","['6955', '21408', '66935', '70105', '55086']",55086,"['55086', '6955', '70105', '66935', '21408']"
"[3, 26]","[9, 26]","['1064', '49864', '34449', '11033', '6759']",6759,"['49864', '11033', '34449', '1064', '6759']"
"[19, 18]","[17, 18]","['74633', '55086', '35149', '58616', '66316']",66316,"['35149', '58616', '66316', '74633', '55086']"
"[17, 18]","[19, 18]","['31693', '21543', '66316', '66935', '74633']",74633,"['21543', '74633', '31693', '66935', '66316']"
"[3, 26]","[9, 26]","['1064', '68096', '11033', '18887', '50181']",50181,"['1064', '50181', '18887', '11033', '68096']"
"[17, 18]","[19, 18]","['31693', '66935', '70105', '21543', '30721']",30721,"['30721', '31693', '21543', '70105', '66935']"
"[3, 26]","[9, 26]","['9147', '11033', '72586', '34449', '50181']",50181,"['34449', '11033', '50181', '72586', '9147']"
"[3, 3]","[7, 3]","['30004', '22002', '10017', '72700', '52457']",52457,"['22002', '52457', '30004', '10017', '72700']"
"[17, 18]","[19, 18]","['21543', '51240', '21408', '70105', '74633']",74633,"['70105', '21543', '74633', '21408', '51240']"
"[19, 18]","[17, 18]","['35149', '58616', '41277', '36535', '70105']",70105,"['70105', '35149', '36535', '41277', '58616']"
"[3, 26]","[9, 26]","['19246', '50906', '68096', '9147', '27788']",27788,"['50906', '9147', '68096', '19246', '27788']"
"[3, 26]","[9, 26]","['40031', '34449', '1064', '68096', '50181']",50181,"['1064', '50181', '40031', '68096', '34449']"
"[15, 13]","[19, 13]","['34763', '20590', '68970', '25079', '43396']",43396,"['34763', '68970', '25079', '20590', '43396']"
"[17, 18]","[19, 18]","['66935', '21543', '46660', '21408', '58616']",58616,"['66935', '21408', '21543', '46660', '58616']"
"[19, 18]","[17, 18]","['49556', '55086', '58616', '29042', '51240']",51240,"['49556', '51240', '29042', '55086', '58616']"
"[17, 21]","[3, 21]","['40487', '62454', '62549', '9795', '42206']",42206,"['9795', '40487', '62549', '62454', '42206']"
"[3, 26]","[9, 26]","['18887', '50906', '34449', '68096', '27788']",27788,"['68096', '34449', '50906', '27788', '18887']"
"[5, 4]","[3, 4]","['51114', '62609', '27706', '53032', '35787']",35787,"['51114', '35787', '62609', '27706', '53032']"
"[17, 18]","[19, 18]","['70105', '6955', '66316', '21408', '29042']",29042,"['21408', '66316', '70105', '6955', '29042']"
"[17, 18]","[19, 18]","['51240', '46660', '21543', '70105', '49556']",49556,"['51240', '49556', '70105', '21543', '46660']"
"[3, 3]","[9, 3]","['10131', '72700', '30004', '22002', '74662']",74662,"['30004', '22002', '72700', '10131', '74662']"
"[17, 18]","[19, 18]","['31693', '66316', '46660', '21408', '36535']",36535,"['21408', '36535', '31693', '46660', '66316']"
"[17, 18]","[19, 18]","['31693', '46660', '21408', '70105', '30721']",30721,"['70105', '31693', '30721', '21408', '46660']"
"[19, 18]","[17, 18]","['36535', '30721', '41277', '49556', '31693']",31693,"['30721', '41277', '49556', '31693', '36535']"
"[3, 26]","[9, 26]","['9147', '32729', '18887', '68096', '50181']",50181,"['68096', '9147', '50181', '32729', '18887']"
"[19, 18]","[17, 18]","['58616', '49556', '35149', '55086', '31693']",31693,"['49556', '35149', '58616', '55086', '31693']"
"[19, 18]","[17, 18]","['30721', '29042', '74633', '35149', '66935']",66935,"['29042', '66935', '30721', '35149', '74633']"
"[3, 26]","[9, 26]","['68096', '9147', '50906', '49864', '27788']",27788,"['9147', '49864', '50906', '27788', '68096']"
"[19, 13]","[15, 13]","['37914', '35479', '42612', '43324', '25079']",25079,"['43324', '42612', '37914', '35479', '25079']"
"[19, 18]","[17, 18]","['49556', '30721', '55086', '58616', '66935']",66935,"['58616', '55086', '49556', '30721', '66935']"
"[19, 18]","[17, 18]","['55086', '49556', '35149', '74633', '21543']",21543,"['35149', '21543', '74633', '55086', '49556']"
"[17, 18]","[19, 18]","['31693', '46660', '66935', '70105', '30721']",30721,"['31693', '46660', '30721', '66935', '70105']"
"[3, 26]","[9, 26]","['11033', '32729', '18887', '72586', '7474']",7474,"['7474', '72586', '11033', '18887', '32729']"
"[17, 18]","[19, 18]","['31693', '46660', '21543', '66316', '74633']",74633,"['21543', '74633', '46660', '31693', '66316']"
"[17, 18]","[19, 18]","['66316', '6955', '21543', '31693', '30721']",30721,"['66316', '21543', '30721', '6955', '31693']"
"[5, 4]","[3, 4]","['63485', '53032', '70560', '35725', '35787']",35787,"['70560', '63485', '53032', '35725', '35787']"
"[5, 4]","[3, 4]","['62609', '51114', '35725', '27706', '9383']",9383,"['9383', '27706', '35725', '62609', '51114']"
"[19, 18]","[17, 18]","['30721', '74633', '58616', '55086', '6955']",6955,"['6955', '55086', '74633', '30721', '58616']"
"[19, 18]","[17, 18]","['74633', '58616', '49556', '35149', '21543']",21543,"['58616', '74633', '35149', '21543', '49556']"
"[19, 18]","[17, 18]","['74633', '29042', '36535', '30721', '66935']",66935,"['30721', '29042', '74633', '66935', '36535']"
"[17, 18]","[19, 18]","['51240', '46660', '66935', '70105', '49556']",49556,"['51240', '70105', '66935', '49556', '46660']"
"[19, 18]","[17, 18]","['35149', '36535', '41277', '55086', '46660']",46660,"['41277', '36535', '35149', '46660', '55086']"
"[3, 26]","[9, 26]","['18887', '1064', '9147', '19246', '7474']",7474,"['1064', '18887', '9147', '19246', '7474']"
"[15, 13]","[19, 13]","['34763', '42684', '20590', '24364', '42612']",42612,"['42612', '20590', '34763', '42684', '24364']"
"[17, 18]","[19, 18]","['66935', '46660', '31693', '21543', '41277']",41277,"['31693', '46660', '21543', '41277', '66935']"
"[17, 18]","[19, 18]","['21543', '70105', '31693', '66935', '55086']",55086,"['31693', '55086', '66935', '70105', '21543']"
"[3, 26]","[9, 26]","['68096', '50906', '18887', '32729', '6759']",6759,"['68096', '18887', '32729', '50906', '6759']"
"[3, 26]","[9, 26]","['49864', '72586', '1064', '50906', '7474']",7474,"['49864', '50906', '7474', '72586', '1064']"
"[3, 7]","[0, 7]","['4286', '19992', '30859', '73164', '66807']",66807,"['30859', '19992', '73164', '4286', '66807']"
"[3, 26]","[9, 26]","['68096', '11033', '1064', '32729', '7474']",7474,"['32729', '7474', '68096', '1064', '11033']"
"[19, 18]","[17, 18]","['58616', '49556', '36535', '41277', '21543']",21543,"['49556', '36535', '58616', '21543', '41277']"
"[3, 26]","[9, 26]","['9147', '40031', '19246', '50906', '7474']",7474,"['40031', '19246', '9147', '50906', '7474']"
"[5, 4]","[9, 4]","['35725', '2004', '27706', '70560', '79413']",79413,"['35725', '27706', '79413', '2004', '70560']"
"[19, 18]","[17, 18]","['29042', '49556', '74633', '35149', '66935']",66935,"['29042', '49556', '35149', '66935', '74633']"
"[3, 26]","[9, 26]","['40031', '1064', '9147', '50906', '27788']",27788,"['27788', '1064', '9147', '50906', '40031']"
"[19, 18]","[17, 18]","['29042', '36535', '35149', '41277', '66935']",66935,"['66935', '41277', '29042', '36535', '35149']"
